id,EAP,HPL,MWS
id13837,0.395367648,0.341751946,0.262880406
id06804,0.289774007,0.305011976,0.405214017
id19978,0.325658633,0.352509657,0.321831711
id27563,0.329912525,0.220070659,0.450016816
id23762,0.392848375,0.354053312,0.253098312
id22734,0.318094782,0.394280746,0.287624472
id09094,0.365773702,0.266976926,0.367249372
id27270,0.331543149,0.405090069,0.263366782
id05043,0.333406908,0.343355523,0.323237569
id15290,0.357719069,0.400443217,0.241837715
id26333,0.408126911,0.249344262,0.342528827
id26111,0.425310718,0.279817709,0.294871573
id23029,0.279533649,0.196023396,0.524442955
id11837,0.392627175,0.278714214,0.328658612
id03497,0.407238882,0.25254092,0.340220198
id19290,0.380938664,0.315685451,0.303375885
id08008,0.539067611,0.204426076,0.256506313
id24949,0.30297435,0.357111421,0.339914229
id25023,0.348013926,0.291985139,0.360000935
id02205,0.309991244,0.327485587,0.362523169
id11041,0.414316198,0.253728885,0.331954917
id14395,0.306445034,0.376686129,0.316868837
id01130,0.40607254,0.293710134,0.300217326
id21066,0.351258241,0.321479215,0.327262544
id17774,0.477218594,0.278215241,0.244566165
id24519,0.346960117,0.226367702,0.42667218
id08460,0.385779246,0.289347746,0.324873008
id19897,0.306949109,0.431953055,0.261097837
id19028,0.408121756,0.303055352,0.288822892
id01850,0.383830377,0.314363267,0.301806356
id22472,0.348608406,0.402756017,0.248635577
id10709,0.320031644,0.356597827,0.323370529
id17260,0.308977557,0.30558213,0.385440314
id22262,0.440543687,0.26851955,0.290936763
id00115,0.456891067,0.277009092,0.266099841
id17483,0.300325842,0.28368386,0.415990299
id10763,0.488560793,0.293607441,0.217831766
id18014,0.301956737,0.392135025,0.305908238
id20414,0.368179011,0.242532847,0.389288142
id14244,0.311142148,0.436646493,0.252211359
id24952,0.395760146,0.308864496,0.295375358
id08217,0.352575853,0.268732356,0.378691791
id01578,0.331897881,0.263044537,0.405057581
id00641,0.468436003,0.284908907,0.24665509
id24982,0.411725534,0.29631039,0.291964076
id11192,0.470295288,0.243381192,0.28632352
id13759,0.351667277,0.270096055,0.378236668
id26752,0.397812586,0.312767354,0.289420061
id06820,0.491273876,0.207493102,0.301233022
id27298,0.418190766,0.292995853,0.288813382
id20735,0.358281187,0.255413479,0.386305334
id08390,0.337771137,0.354086381,0.308142483
id18571,0.360276798,0.273982017,0.365741185
id05804,0.290942371,0.431843473,0.277214156
id11867,0.320885441,0.270787036,0.408327523
id10286,0.421733026,0.242436991,0.335829983
id22020,0.453943432,0.269902696,0.276153873
id25835,0.345723093,0.238907886,0.415369021
id06583,0.369176322,0.314562216,0.316261463
id21403,0.346588783,0.389202943,0.264208273
id26730,0.469419928,0.25781311,0.272766962
id06873,0.429557684,0.292109126,0.27833319
id03552,0.445940888,0.279393712,0.274665401
id05607,0.332954558,0.270748654,0.396296788
id26395,0.310846824,0.265892905,0.423260271
id02844,0.337700305,0.328920837,0.333378858
id19710,0.318429672,0.338289406,0.343280922
id17076,0.430363977,0.276239322,0.293396701
id14070,0.384554681,0.314994356,0.300450963
id17106,0.394087352,0.288486067,0.31742658
id24689,0.457241372,0.301725097,0.241033531
id03718,0.396813222,0.243749878,0.359436901
id03957,0.403038849,0.279210777,0.317750374
id18995,0.339556718,0.395683299,0.264759983
id11668,0.331611809,0.274154925,0.394233266
id15721,0.463073387,0.279418081,0.257508532
id10379,0.266497409,0.40384463,0.329657961
id15009,0.407705192,0.260583771,0.331711037
id11339,0.390586783,0.307896795,0.301516422
id18532,0.310390282,0.422811672,0.266798047
id16469,0.401507156,0.262906843,0.335586002
id22464,0.381959495,0.393226016,0.224814489
id06314,0.355559581,0.276466438,0.367973981
id27085,0.470986286,0.199672151,0.329341563
id14452,0.475919028,0.244661208,0.279419764
id14939,0.429853886,0.288723905,0.281422209
id20094,0.389095907,0.286818555,0.324085538
id23077,0.423204516,0.294326133,0.282469351
id17527,0.477785581,0.26248194,0.259732478
id14895,0.331835621,0.340225682,0.327938696
id22577,0.324933459,0.275245522,0.399821018
id16111,0.357251217,0.382510424,0.260238358
id21649,0.329219732,0.318625349,0.352154918
id22954,0.38099978,0.310708224,0.308291997
id12624,0.322705413,0.292019206,0.385275381
id05737,0.565800386,0.198036143,0.236163471
id23937,0.348477641,0.257828197,0.393694161
id06620,0.345630515,0.307000824,0.347368661
id18650,0.338110685,0.294949574,0.366939742
id09656,0.422903421,0.247963644,0.329132935
id10285,0.406402268,0.312189317,0.281408415
id05729,0.343529236,0.28638688,0.370083884
id00102,0.326250053,0.333214003,0.340535944
id26276,0.276569449,0.333653514,0.389777037
id12620,0.370665264,0.322727684,0.306607052
id17949,0.405417794,0.282488326,0.31209388
id15708,0.386613554,0.360612276,0.252774169
id18300,0.354404931,0.281214179,0.36438089
id04039,0.386701941,0.292655664,0.320642395
id12158,0.415671893,0.282915992,0.301412115
id23197,0.300393184,0.390153254,0.309453562
id25384,0.383961492,0.32910985,0.286928659
id09070,0.354392054,0.298438635,0.347169312
id27734,0.513049629,0.184172901,0.30277747
id27332,0.31735148,0.318837175,0.363811345
id00973,0.409017334,0.258956991,0.332025674
id26625,0.339788774,0.368800395,0.291410832
id24578,0.35197048,0.396864026,0.251165494
id05423,0.311575902,0.399135056,0.289289043
id19124,0.33219632,0.399348176,0.268455504
id00946,0.425807252,0.261753021,0.312439727
id19229,0.424717173,0.276015799,0.299267028
id05311,0.361413342,0.326072724,0.312513933
id03289,0.414545901,0.322824207,0.262629892
id17758,0.267075279,0.422890052,0.310034669
id24336,0.268762426,0.472103073,0.259134501
id00603,0.351433834,0.241528415,0.407037751
id26467,0.353319854,0.298170227,0.348509919
id27835,0.351517961,0.271425889,0.37705615
id06861,0.275358637,0.268778609,0.455862754
id23847,0.343813532,0.212033216,0.444153252
id06174,0.391281546,0.34504842,0.263670033
id10968,0.545106864,0.245450973,0.209442162
id10881,0.431838423,0.292125189,0.276036388
id03204,0.312766457,0.415095467,0.272138076
id21921,0.457094686,0.284555176,0.258350139
id06539,0.431348008,0.26353896,0.305113033
id08880,0.235035714,0.426803773,0.338160513
id14725,0.411634262,0.241778055,0.346587683
id26107,0.33878842,0.267368974,0.393842607
id07874,0.391076539,0.323506313,0.285417147
id23638,0.418241436,0.267807083,0.313951481
id13498,0.344108076,0.283272807,0.372619117
id18940,0.301793963,0.28630723,0.411898807
id02120,0.402044056,0.321426339,0.276529605
id26663,0.401164211,0.239252348,0.359583441
id20127,0.297301234,0.287650165,0.4150486
id27922,0.411527329,0.273912703,0.314559969
id15106,0.389331315,0.346717267,0.263951418
id22158,0.331325043,0.271706074,0.396968882
id17029,0.335181483,0.383339807,0.28147871
id02554,0.406297713,0.270901354,0.322800933
id18454,0.333288836,0.290846306,0.375864858
id09016,0.34006182,0.198013046,0.461925134
id02307,0.484026989,0.220070283,0.295902728
id01650,0.333763825,0.198545429,0.467690747
id01254,0.300510782,0.410247744,0.289241475
id12921,0.277414262,0.20066676,0.521918978
id05721,0.346109737,0.264348583,0.389541681
id05798,0.369668053,0.31406153,0.316270417
id04417,0.344270342,0.260248871,0.395480787
id19620,0.382826277,0.307637814,0.309535909
id22680,0.327292704,0.419596527,0.25311077
id21992,0.392864295,0.239306963,0.367828742
id22823,0.420726273,0.292651921,0.286621806
id12750,0.369221757,0.286419697,0.344358546
id23220,0.310989108,0.328817607,0.360193285
id11851,0.362677677,0.314059931,0.323262392
id27438,0.3888653,0.289451043,0.321683657
id00797,0.407754849,0.244327239,0.347917911
id08593,0.429731093,0.231915152,0.338353755
id01042,0.347862396,0.305623739,0.346513866
id19898,0.507347244,0.265262258,0.227390498
id24615,0.324795869,0.286184434,0.389019698
id18594,0.294960931,0.356580445,0.348458624
id08534,0.317033846,0.317244741,0.365721413
id03889,0.397064404,0.288252934,0.314682662
id04873,0.476455533,0.266777246,0.25676722
id08264,0.443294826,0.273553086,0.283152089
id10187,0.356386562,0.255520771,0.388092668
id14278,0.366728241,0.263813448,0.369458311
id22528,0.324015762,0.41326231,0.262721927
id07416,0.33897592,0.334562312,0.326461768
id02857,0.347021123,0.260053792,0.392925085
id03875,0.277720987,0.441871943,0.28040707
id24437,0.318307581,0.377862503,0.303829916
id24940,0.309246161,0.358376216,0.332377623
id15070,0.43597511,0.238186265,0.325838625
id14891,0.386122899,0.306167919,0.307709183
id02110,0.522726844,0.211696554,0.265576602
id24405,0.359342315,0.290138142,0.350519544
id00373,0.357045305,0.266204021,0.376750674
id12728,0.404883268,0.267066933,0.328049798
id18958,0.431638772,0.2637208,0.304640428
id17443,0.29569861,0.444216086,0.260085304
id03959,0.468808819,0.2516934,0.279497782
id13218,0.386589073,0.264228738,0.349182189
id01980,0.374655371,0.341267937,0.284076692
id10697,0.412292734,0.283210911,0.304496355
id24816,0.375264247,0.31724514,0.307490614
id00088,0.340453397,0.28953575,0.370010853
id13846,0.458530336,0.258583632,0.282886032
id17597,0.433772367,0.273790156,0.292437477
id09947,0.31223783,0.380315242,0.307446928
id12050,0.442727762,0.306020127,0.251252111
id24060,0.307282669,0.262750771,0.429966559
id19942,0.391120507,0.298625793,0.3102537
id06541,0.405590131,0.32045063,0.273959239
id05746,0.493202517,0.266731643,0.24006584
id13577,0.259004447,0.405500058,0.335495495
id11877,0.358776098,0.377023516,0.264200386
id19491,0.407924192,0.306257562,0.285818246
id11352,0.331280919,0.23546092,0.43325816
id12791,0.438345709,0.261215069,0.300439223
id05282,0.337616167,0.310534999,0.351848835
id26833,0.367561738,0.319435002,0.31300326
id00580,0.333708554,0.2933864,0.372905046
id01236,0.296591358,0.289665585,0.413743057
id05455,0.348864398,0.328397887,0.322737714
id00069,0.339011523,0.353123985,0.307864492
id01605,0.423335887,0.271078331,0.305585782
id17737,0.420276008,0.253780091,0.325943901
id11315,0.339862625,0.253578691,0.406558684
id24044,0.35755605,0.299377144,0.343066806
id18677,0.395687554,0.275298817,0.329013629
id17678,0.420422803,0.293276928,0.286300269
id21528,0.469657572,0.261272143,0.269070285
id21985,0.40161779,0.284667458,0.313714752
id12860,0.34522359,0.331998982,0.322777428
id08793,0.432782651,0.265490202,0.301727148
id09245,0.419252848,0.30718133,0.273565822
id12523,0.324204601,0.209235109,0.46656029
id07158,0.341970615,0.363397262,0.294632123
id03473,0.316396315,0.410143679,0.273460006
id05999,0.459835808,0.256542302,0.28362189
id02469,0.425025934,0.320104399,0.254869667
id16675,0.32327047,0.255028793,0.421700737
id20508,0.295218779,0.255623651,0.44915757
id12669,0.430653757,0.280232043,0.2891142
id22277,0.3723618,0.283209695,0.344428505
id00355,0.306825489,0.327389602,0.365784909
id24427,0.351809233,0.363660906,0.284529861
id19241,0.37796407,0.32014957,0.30188636
id26301,0.345613225,0.329566798,0.324819977
id09404,0.365720621,0.336587925,0.297691455
id14347,0.408341018,0.281726742,0.309932239
id06898,0.440071549,0.2850601,0.27486835
id08750,0.422810909,0.270611655,0.306577436
id13572,0.55585785,0.18899869,0.25514346
id08731,0.26363058,0.485364697,0.251004723
id20124,0.370244964,0.300750548,0.329004488
id14276,0.32613418,0.315273104,0.358592716
id13035,0.504347573,0.234750004,0.260902422
id24056,0.339957897,0.259237566,0.400804537
id21132,0.410487429,0.305659366,0.283853205
id21465,0.400969653,0.230005536,0.369024811
id27148,0.381922426,0.369678915,0.248398659
id14482,0.310012907,0.226716722,0.463270371
id17950,0.38216394,0.316705868,0.301130192
id15233,0.312505868,0.439766408,0.247727723
id11794,0.331300734,0.264542863,0.404156403
id27227,0.34754385,0.317399032,0.335057118
id13093,0.342497377,0.384581439,0.272921184
id12869,0.278569616,0.421421982,0.300008402
id01256,0.444023242,0.284516262,0.271460496
id00934,0.371738594,0.315459827,0.312801579
id00121,0.376952639,0.338815472,0.284231889
id11054,0.309560138,0.389749466,0.300690396
id02573,0.441384365,0.258709521,0.299906113
id13626,0.3449784,0.292490431,0.362531169
id25047,0.369507049,0.372859794,0.257633157
id04465,0.341835805,0.422657304,0.235506891
id09344,0.308983633,0.245397652,0.445618716
id24254,0.323096646,0.40245596,0.274447394
id04266,0.316267605,0.334551091,0.349181303
id19734,0.321508938,0.277713069,0.400777993
id13127,0.456498703,0.256856245,0.286645052
id27066,0.364235755,0.256630828,0.379133417
id13629,0.329405417,0.25788515,0.412709433
id26484,0.400944204,0.296176386,0.30287941
id02074,0.436240374,0.229517858,0.334241768
id24688,0.391023772,0.303996764,0.304979465
id17455,0.349663474,0.406222256,0.24411427
id14980,0.478180653,0.244975619,0.276843728
id15840,0.489495226,0.24979379,0.260710984
id20440,0.307400086,0.339530537,0.353069377
id25262,0.500783612,0.228541546,0.270674842
id20395,0.293224455,0.422142516,0.284633028
id14332,0.345361504,0.401089286,0.25354921
id07118,0.347552204,0.329053872,0.323393924
id26424,0.455161002,0.269012269,0.275826729
id21308,0.439388995,0.266179548,0.294431456
id21688,0.342851928,0.28022,0.376928072
id09581,0.35768877,0.343773171,0.298538058
id27297,0.465972745,0.28451553,0.249511725
id20086,0.331658859,0.316555979,0.351785162
id03762,0.339433308,0.424456796,0.236109897
id10789,0.414030141,0.232451536,0.353518323
id18058,0.325508054,0.323238443,0.351253502
id01701,0.413319639,0.26352831,0.323152051
id17232,0.363735521,0.384540646,0.251723833
id23541,0.37308128,0.259995882,0.366922838
id20699,0.303351412,0.403842491,0.292806097
id06657,0.287902345,0.340344509,0.371753146
id13807,0.33645198,0.269247354,0.394300666
id18344,0.342089563,0.33126817,0.326642267
id09363,0.378004149,0.316833413,0.305162438
id12470,0.338840282,0.35648413,0.304675588
id13430,0.412087038,0.326511651,0.261401311
id13549,0.342575363,0.291588712,0.365835925
id24423,0.431363292,0.280948023,0.287688686
id15402,0.388377428,0.247637674,0.363984898
id22070,0.318974594,0.387995488,0.293029918
id05977,0.393193213,0.293471107,0.31333568
id18772,0.341459509,0.334792904,0.323747587
id11214,0.398520211,0.323501832,0.277977957
id01263,0.409528508,0.267214741,0.323256751
id03187,0.383714197,0.332482343,0.28380346
id07817,0.479309885,0.254600445,0.26608967
id08796,0.324358841,0.386853368,0.288787791
id02347,0.359715992,0.218947361,0.421336647
id08989,0.339987271,0.259882166,0.400130564
id24462,0.380786423,0.319990354,0.299223223
id05147,0.335164507,0.260091911,0.404743582
id26389,0.322360155,0.338071436,0.33956841
id12300,0.337901465,0.255370877,0.406727658
id06273,0.396808282,0.270816254,0.332375464
id27453,0.287284909,0.431831927,0.280883164
id19255,0.364995895,0.299683714,0.335320391
id22593,0.384680624,0.30804056,0.307278816
id07089,0.45320016,0.285792321,0.261007519
id22379,0.289241657,0.481240908,0.229517435
id22024,0.502815488,0.23846291,0.258721602
id25541,0.359954,0.356039629,0.28400637
id10216,0.342763731,0.388382138,0.268854131
id07493,0.472002068,0.298617095,0.229380837
id25552,0.391224457,0.276852369,0.331923174
id21244,0.362489353,0.315312236,0.322198411
id17278,0.353419024,0.298788619,0.347792357
id14850,0.357148953,0.363075931,0.279775116
id21434,0.288744863,0.277126817,0.43412832
id22924,0.491083352,0.237984259,0.270932388
id17321,0.349041597,0.3097497,0.341208702
id04319,0.390818378,0.277949621,0.331232002
id09823,0.37193653,0.321060969,0.307002501
id03485,0.326409539,0.383347044,0.290243417
id12138,0.373636756,0.302261665,0.324101579
id00196,0.320343407,0.298715739,0.380940855
id07822,0.294958311,0.278940606,0.426101082
id21775,0.368215292,0.294358108,0.3374266
id13407,0.343235749,0.272089758,0.384674493
id12430,0.290118855,0.467934106,0.241947038
id23691,0.510903289,0.236931639,0.252165071
id17641,0.349377021,0.344763369,0.305859609
id09125,0.282768329,0.472167866,0.245063805
id18512,0.39076893,0.238953789,0.370277282
id01639,0.297363065,0.348757576,0.35387936
id06860,0.27670148,0.227608589,0.495689931
id25534,0.495775556,0.252309804,0.25191464
id13546,0.37635469,0.308934368,0.314710942
id10032,0.389896312,0.30483973,0.305263958
id05228,0.314344505,0.269165295,0.416490199
id24992,0.244906684,0.218840297,0.536253019
id14168,0.386529941,0.293566729,0.319903331
id20747,0.315077658,0.401083851,0.283838491
id16986,0.437097474,0.26406324,0.298839286
id11226,0.342055976,0.326735138,0.331208887
id13998,0.415132812,0.260331645,0.324535543
id15169,0.434409175,0.271644655,0.29394617
id00737,0.404345556,0.252521681,0.343132763
id24476,0.358842447,0.320238082,0.320919471
id03044,0.397002515,0.296735916,0.306261569
id26746,0.403584818,0.290780844,0.305634337
id10776,0.37393424,0.28551287,0.34055289
id06266,0.360157093,0.304412447,0.33543046
id13362,0.465325296,0.273601869,0.261072835
id09335,0.439802758,0.270913618,0.289283624
id15894,0.371396623,0.333574806,0.295028571
id15866,0.343066283,0.290948449,0.365985268
id25763,0.319696174,0.389572646,0.29073118
id01091,0.309208849,0.449300514,0.241490637
id11647,0.448125396,0.291417847,0.260456757
id19671,0.270499483,0.343065256,0.386435261
id18007,0.320008331,0.313865649,0.36612602
id01473,0.390297987,0.385410779,0.224291235
id07169,0.332314815,0.307015992,0.360669193
id05484,0.306527046,0.247290397,0.446182557
id18452,0.432099055,0.281087928,0.286813017
id27490,0.411822525,0.303253767,0.284923708
id11050,0.377284442,0.264416904,0.358298654
id07588,0.33625529,0.247300949,0.416443761
id21194,0.411243708,0.295719151,0.293037141
id07282,0.33813467,0.264909286,0.396956044
id03652,0.433447348,0.260931571,0.305621081
id04009,0.32179931,0.34174229,0.336458401
id27188,0.326116195,0.344899035,0.32898477
id19554,0.350615679,0.293277124,0.356107197
id04072,0.450607793,0.277536971,0.271855236
id19023,0.30616994,0.394996682,0.298833377
id08801,0.355968031,0.293566439,0.35046553
id08893,0.381501801,0.268546493,0.349951706
id03644,0.330761473,0.41492989,0.254308637
id00579,0.39521182,0.262115472,0.342672708
id15631,0.399430201,0.333155112,0.267414686
id07828,0.340057743,0.278030195,0.381912062
id00411,0.315642866,0.368804703,0.315552431
id26553,0.389334153,0.281496806,0.329169041
id05221,0.330661955,0.255099082,0.414238964
id20958,0.39038528,0.331282637,0.278332083
id19691,0.395520988,0.251710576,0.352768436
id10400,0.469334919,0.237352399,0.293312683
id16157,0.353485246,0.254144399,0.392370355
id26110,0.327313633,0.375695011,0.296991356
id26270,0.398295326,0.327732319,0.273972355
id04157,0.501779099,0.24454804,0.253672861
id24711,0.334200996,0.234197935,0.431601069
id05534,0.306960481,0.237391646,0.455647873
id21712,0.351044933,0.333834257,0.315120809
id03280,0.368574151,0.294109547,0.337316302
id14997,0.388202584,0.275165519,0.336631898
id21964,0.32603229,0.260754249,0.413213461
id20963,0.343015598,0.251458495,0.405525907
id08635,0.422930868,0.292984551,0.284084581
id16390,0.298035431,0.37591311,0.326051459
id16486,0.434107384,0.240677981,0.325214635
id14367,0.344912877,0.327276349,0.327810774
id10560,0.428157512,0.275357277,0.296485211
id14106,0.347026906,0.290123663,0.362849431
id09668,0.460582541,0.234679401,0.304738058
id18250,0.407553752,0.294927432,0.297518816
id26648,0.388775084,0.280214497,0.331010419
id27314,0.470089699,0.254011544,0.275898757
id04581,0.345427982,0.310343835,0.344228183
id06405,0.440515747,0.285178218,0.274306034
id17908,0.286939322,0.2554069,0.457653778
id07217,0.326360849,0.27632538,0.39731377
id17285,0.375254667,0.275806549,0.348938784
id19589,0.390046491,0.308393906,0.301559603
id15916,0.377284398,0.278208274,0.344507328
id26239,0.44812899,0.261539522,0.290331488
id20163,0.386644904,0.29963445,0.313720646
id22845,0.301827718,0.294075194,0.404097088
id11509,0.442239859,0.290784832,0.266975309
id26789,0.369609762,0.316155604,0.314234634
id24679,0.420269503,0.286910371,0.292820125
id19832,0.461720456,0.253573919,0.284705626
id11724,0.405742634,0.274853596,0.319403771
id01539,0.424090984,0.257126635,0.318782381
id22039,0.39198232,0.319380251,0.288637429
id07621,0.351486665,0.253611641,0.394901694
id16398,0.360036708,0.363945557,0.276017735
id15932,0.412638013,0.282198112,0.305163875
id17054,0.356910196,0.36902102,0.274068784
id23487,0.387407739,0.269761623,0.342830638
id16099,0.253289069,0.511187898,0.235523033
id25225,0.451257186,0.252331711,0.296411103
id18173,0.382253068,0.294197451,0.323549481
id24856,0.423976049,0.270790432,0.305233519
id14760,0.323530832,0.322054225,0.354414943
id25291,0.410640379,0.331924965,0.257434656
id16267,0.396386643,0.266660396,0.336952961
id07922,0.337338742,0.288167878,0.37449338
id20870,0.364263976,0.257330903,0.378405121
id21780,0.354030028,0.356514449,0.289455523
id21309,0.38910736,0.271995394,0.338897246
id05849,0.438715156,0.270909564,0.29037528
id16246,0.329501293,0.296235839,0.374262868
id25081,0.321493891,0.405777216,0.272728892
id06468,0.35653095,0.317724727,0.325744324
id13842,0.359460656,0.310538753,0.330000591
id23976,0.335968083,0.286781471,0.377250446
id25649,0.414219369,0.262314684,0.323465946
id26815,0.299515682,0.435331013,0.265153304
id09343,0.33109984,0.263638791,0.405261369
id03120,0.316089619,0.294198299,0.389712082
id16638,0.409827501,0.265508538,0.324663961
id18625,0.324436431,0.258869001,0.416694568
id01679,0.355462697,0.249891767,0.394645536
id17137,0.349232156,0.369923448,0.280844397
id14684,0.307703514,0.25314366,0.439152826
id01671,0.430909227,0.241100214,0.327990559
id27271,0.340380724,0.326292274,0.333327002
id16321,0.470030112,0.257642941,0.272326947
id07468,0.302316093,0.42843874,0.269245167
id20777,0.302703897,0.266690942,0.430605161
id26036,0.390453197,0.307371185,0.302175618
id23135,0.311175157,0.237751949,0.451072894
id07669,0.341710991,0.333175251,0.325113758
id00142,0.363451979,0.363466555,0.273081466
id12357,0.401351158,0.256037913,0.342610929
id08890,0.325229765,0.286796659,0.387973576
id21379,0.356953511,0.370484578,0.27256191
id12099,0.35404948,0.302695391,0.343255129
id06503,0.364748181,0.312736805,0.322515014
id14408,0.380369975,0.34776291,0.271867115
id17370,0.318938439,0.358415297,0.322646264
id25432,0.400936787,0.311052767,0.288010447
id10132,0.379477627,0.282083811,0.338438562
id27069,0.31157329,0.372416754,0.316009956
id11515,0.415802736,0.329537106,0.254660159
id01323,0.490404689,0.245763867,0.263831444
id22520,0.3307631,0.287836415,0.381400486
id03293,0.355989141,0.234774883,0.409235977
id19708,0.362625243,0.304909194,0.332465563
id22346,0.466302534,0.30341269,0.230284776
id27744,0.362757013,0.276725631,0.360517356
id04004,0.406683902,0.243141978,0.350174119
id09476,0.410522552,0.305228779,0.284248668
id01582,0.315235037,0.320829972,0.363934991
id23782,0.336888877,0.351990351,0.311120772
id03403,0.324374908,0.272536465,0.403088626
id11119,0.328610467,0.412628277,0.258761256
id16681,0.436565453,0.290634278,0.272800269
id16399,0.460227185,0.245813525,0.29395929
id22630,0.417109582,0.294115916,0.288774503
id27950,0.380988437,0.299030924,0.319980639
id00046,0.414990319,0.25879981,0.326209871
id25556,0.371681931,0.290439003,0.337879066
id16039,0.453895227,0.231558649,0.314546125
id09110,0.471476261,0.24768743,0.280836309
id19881,0.396552552,0.295179046,0.308268402
id21735,0.419613152,0.289924626,0.290462222
id02023,0.44845671,0.265113047,0.286430243
id01230,0.35966976,0.381962443,0.258367797
id14916,0.355904713,0.304738312,0.339356975
id04944,0.355683343,0.373620048,0.270696609
id04349,0.348142909,0.279095298,0.372761793
id22580,0.34953402,0.365895036,0.284570943
id00343,0.315849591,0.354461457,0.329688952
id14218,0.319849231,0.406613579,0.273537189
id10546,0.41104818,0.321201475,0.267750346
id05627,0.300915803,0.260792738,0.438291459
id13735,0.331979765,0.363134233,0.304886001
id01525,0.32310758,0.299526768,0.377365652
id25242,0.401643083,0.293374501,0.304982417
id17077,0.379078229,0.276540369,0.344381403
id05672,0.371248837,0.311167961,0.317583203
id22404,0.3547966,0.361791226,0.283412174
id25704,0.350723948,0.322170977,0.327105075
id00903,0.480243203,0.266486748,0.253270049
id15496,0.367960416,0.346150276,0.285889309
id09903,0.346664324,0.263732139,0.389603537
id03419,0.433864293,0.258786777,0.307348931
id06647,0.392704595,0.254279966,0.353015438
id16700,0.337534676,0.39479238,0.267672944
id08983,0.485806139,0.264599951,0.24959391
id20782,0.356081748,0.326423474,0.317494777
id24494,0.503420967,0.245394877,0.251184157
id10495,0.341824654,0.382458928,0.275716418
id21262,0.35074431,0.264587525,0.384668165
id25689,0.350567548,0.280976369,0.368456083
id03705,0.344809007,0.305169998,0.350020995
id01187,0.350138737,0.36777996,0.282081302
id24649,0.451027397,0.271024077,0.277948526
id12629,0.348665219,0.291539302,0.359795479
id15211,0.336142391,0.372507915,0.291349694
id13170,0.353784234,0.254247093,0.391968673
id14801,0.403182532,0.282269626,0.314547842
id18525,0.381080645,0.327389817,0.291529538
id21963,0.629020698,0.195924069,0.175055233
id23746,0.303628171,0.286553224,0.409818605
id18216,0.339837102,0.302717303,0.357445595
id16493,0.274354944,0.174745389,0.550899666
id12987,0.324823682,0.37055219,0.304624128
id04814,0.397555339,0.266935568,0.335509093
id18602,0.388209956,0.218399734,0.39339031
id23173,0.357232095,0.330755507,0.312012398
id21165,0.350198571,0.313638622,0.336162807
id26123,0.402497282,0.304839432,0.292663286
id22608,0.358505271,0.265096761,0.376397968
id21139,0.413708727,0.28300396,0.303287313
id21853,0.350671294,0.332958328,0.316370378
id24128,0.4095734,0.290797904,0.299628696
id15666,0.442546337,0.212345367,0.345108296
id11552,0.341816229,0.367894889,0.290288883
id17621,0.328015417,0.282125338,0.389859245
id20001,0.439489775,0.29318617,0.267324055
id14166,0.442528986,0.287667107,0.269803906
id24108,0.375155555,0.322782877,0.302061567
id19871,0.289549334,0.426267658,0.284183008
id22361,0.338974954,0.266288591,0.394736455
id21065,0.341475365,0.320440064,0.33808457
id20749,0.411505002,0.288390872,0.300104125
id20898,0.372166971,0.359907215,0.267925813
id10398,0.348798452,0.297327197,0.353874352
id03578,0.36625081,0.292345575,0.341403615
id25932,0.319898023,0.2886593,0.391442677
id11133,0.347754725,0.297091869,0.355153405
id15794,0.299873535,0.364746686,0.335379779
id24479,0.396256465,0.322060382,0.281683152
id09563,0.334282099,0.356139051,0.309578849
id11279,0.345716833,0.353463719,0.300819448
id26680,0.438714485,0.253614535,0.30767098
id20529,0.355332574,0.292869684,0.351797741
id11761,0.388657225,0.328083175,0.2832596
id02337,0.315315741,0.416409999,0.26827426
id04890,0.311547201,0.26445589,0.423996909
id15707,0.329439572,0.30133396,0.369226468
id26204,0.319893631,0.335376846,0.344729523
id15611,0.388989131,0.308850521,0.302160348
id17714,0.309480709,0.366045512,0.324473779
id15392,0.430278118,0.270344192,0.29937769
id14685,0.344641967,0.362086817,0.293271217
id02508,0.31758481,0.364005223,0.318409967
id12406,0.426985817,0.283832749,0.289181435
id24096,0.328113093,0.411940484,0.259946424
id19837,0.423517109,0.301651177,0.274831714
id25565,0.34907851,0.210574696,0.440346793
id27598,0.448075991,0.257563529,0.29436048
id26085,0.456035035,0.276474695,0.26749027
id17400,0.313863782,0.272465921,0.413670297
id04501,0.435979901,0.249938582,0.314081517
id02468,0.33830564,0.276552432,0.385141928
id07394,0.408008266,0.309370708,0.282621026
id18917,0.281306003,0.421116452,0.297577545
id14083,0.439354313,0.275529308,0.285116378
id22675,0.334583319,0.330780816,0.334635864
id27343,0.307536274,0.281994852,0.410468874
id23206,0.374862564,0.317325435,0.307812002
id11105,0.347172987,0.389431227,0.263395786
id21017,0.329345511,0.282795401,0.387859088
id13716,0.335917684,0.353708306,0.310374011
id00352,0.355127811,0.339961658,0.304910531
id12173,0.33993525,0.248372796,0.411691954
id15008,0.388622304,0.274310214,0.337067482
id23347,0.340301583,0.278142546,0.381555872
id23939,0.358701064,0.26732578,0.373973156
id12090,0.341134358,0.376121387,0.282744255
id08307,0.324456238,0.346697374,0.328846388
id21316,0.309228811,0.338948705,0.351822484
id16457,0.363788801,0.1767988,0.459412398
id23808,0.268278048,0.280539394,0.451182558
id12826,0.341450613,0.358022882,0.300526505
id16819,0.354109629,0.257676164,0.388214207
id15128,0.314507216,0.406347155,0.279145629
