id,EAP,HPL,MWS
id11707,0.429166468,0.287079494,0.283754038
id26218,0.362031585,0.379225852,0.258742563
id19262,0.321316304,0.281185196,0.397498501
id24905,0.386128175,0.314971758,0.298900067
id09170,0.418773501,0.268133543,0.313092956
id05772,0.331736371,0.291564117,0.376699511
id25405,0.346749584,0.328868678,0.324381739
id18491,0.335357722,0.2538271,0.410815178
id07780,0.310760801,0.278143895,0.411095304
id01689,0.426513881,0.268258605,0.305227514
id17498,0.313623944,0.280473525,0.405902531
id19964,0.424461579,0.307564854,0.267973567
id14525,0.274487642,0.248673136,0.476839222
id26363,0.294424683,0.295737689,0.409837629
id07108,0.38586385,0.26583313,0.34830302
id11692,0.386859385,0.277266629,0.335873986
id10891,0.286339548,0.391995538,0.321664913
id16743,0.330805447,0.326753665,0.342440888
id11556,0.43586404,0.275223471,0.288912489
id09116,0.393990444,0.330522327,0.275487229
id24015,0.255191642,0.333446823,0.411361535
id00347,0.329301385,0.209458815,0.461239801
id06284,0.34360063,0.284390734,0.372008636
id18794,0.29752292,0.407180078,0.295297003
id10702,0.325298044,0.402236986,0.27246497
id19239,0.319085024,0.22535632,0.455558655
id26016,0.379507137,0.333677702,0.286815161
id26227,0.346903835,0.281806387,0.371289778
id05367,0.351247811,0.360774114,0.287978075
id09568,0.310441504,0.295732966,0.39382553
id04660,0.394842864,0.262196719,0.342960417
id04744,0.42528855,0.267332624,0.307378826
id07251,0.350438191,0.321191082,0.328370727
id25977,0.344527543,0.391071911,0.264400547
id06244,0.321159436,0.303184689,0.375655875
id24560,0.376264889,0.368694251,0.25504086
id05091,0.336754444,0.353923713,0.309321843
id27248,0.383260034,0.285922964,0.330817001
id12528,0.290806639,0.316814577,0.392378785
id27322,0.386404065,0.310097046,0.303498889
id27213,0.319319138,0.292489195,0.388191667
id18588,0.472178714,0.235415799,0.292405488
id14485,0.351104812,0.298601966,0.350293222
id27475,0.309105714,0.325053131,0.365841155
id02280,0.320642916,0.34267812,0.336678963
id24083,0.329444481,0.36813526,0.302420259
id02321,0.345893437,0.233396792,0.42070977
id10299,0.333284232,0.233208838,0.43350693
id27680,0.439354273,0.28417528,0.276470446
id17607,0.315449199,0.30398909,0.38056171
id06661,0.382719277,0.313229952,0.304050771
id23860,0.387851586,0.281952175,0.330196239
id26850,0.30019298,0.373746801,0.326060219
id16484,0.315479781,0.267400428,0.417119791
id15302,0.38280514,0.27342963,0.34376523
id21138,0.452611154,0.312887534,0.234501312
id02525,0.356824233,0.281687827,0.36148794
id12608,0.278307502,0.446109651,0.275582847
id23863,0.38034487,0.229297905,0.390357225
id01755,0.40813193,0.261209739,0.330658331
id10567,0.413509485,0.290530719,0.295959795
id08445,0.372013757,0.296851849,0.331134394
id18146,0.349214465,0.255286321,0.395499214
id22263,0.378816109,0.242353171,0.37883072
id13537,0.321077047,0.210015828,0.468907124
id19985,0.405352084,0.271328803,0.323319113
id08053,0.373723483,0.268772427,0.357504089
id18959,0.33342233,0.441170295,0.225407375
id06641,0.369814959,0.387530907,0.242654134
id27291,0.348894199,0.366391663,0.284714138
id16124,0.409730212,0.232402677,0.357867111
id18221,0.347376764,0.301482012,0.351141224
id25670,0.421137123,0.318460621,0.260402256
id18472,0.435434978,0.265656028,0.298908994
id10302,0.341019831,0.198948096,0.460032073
id07721,0.327899048,0.448750034,0.223350918
id22148,0.297040871,0.215611423,0.487347706
id04724,0.33112499,0.388712442,0.280162568
id03980,0.401894227,0.345807136,0.252298638
id11982,0.454461341,0.250681792,0.294856867
id05566,0.351932377,0.390068143,0.25799948
id13235,0.365395513,0.347615258,0.286989229
id24524,0.351720072,0.293720482,0.354559446
id26783,0.411198988,0.220207062,0.36859395
id02220,0.352501115,0.33903537,0.308463515
id17163,0.572327919,0.186119426,0.241552655
id21903,0.429712167,0.283649711,0.286638122
id13350,0.284842334,0.264245214,0.450912452
id07036,0.457261325,0.243754643,0.298984032
id09150,0.502636661,0.220288182,0.277075157
id22042,0.315777685,0.244618617,0.439603698
id19562,0.344820027,0.25654238,0.398637593
id05125,0.351164028,0.32412393,0.324712043
id19462,0.453582686,0.276994836,0.269422478
id02265,0.404203769,0.317910662,0.277885569
id11769,0.368394723,0.362427135,0.269178142
id19021,0.428899567,0.25247846,0.318621974
id06166,0.403733253,0.290549162,0.305717584
id26800,0.37491595,0.30753684,0.31754721
id21422,0.314198989,0.277529718,0.408271293
id13116,0.33923168,0.294153275,0.366615045
id05996,0.417213053,0.304307729,0.278479218
id23318,0.42512402,0.302687292,0.272188688
id20725,0.314513047,0.310159635,0.375327318
id09210,0.389924818,0.288353812,0.32172137
id25842,0.362709366,0.297605753,0.339684881
id00767,0.353873858,0.313172566,0.332953577
id05036,0.354488844,0.380483084,0.265028072
id14853,0.324282764,0.289127243,0.386589993
id16946,0.27484026,0.259849397,0.465310343
id26804,0.358459704,0.322300391,0.319239904
id24061,0.376319597,0.313940385,0.309740018
id19861,0.471955343,0.251009463,0.277035193
id18210,0.337612834,0.256049561,0.406337605
id24313,0.355449469,0.249128956,0.395421575
id15960,0.318063668,0.326467772,0.35546856
id14037,0.429440018,0.275581742,0.294978239
id17785,0.305131631,0.3028602,0.392008169
id19362,0.351189964,0.292074324,0.356735713
id10372,0.459171133,0.263242338,0.277586529
id03061,0.406393172,0.293270886,0.300335942
id27583,0.329763913,0.294497527,0.375738561
id22055,0.404930868,0.296422507,0.298646625
id07920,0.362553476,0.352090881,0.285355644
id16813,0.355337521,0.275071351,0.369591128
id03088,0.323555828,0.337351144,0.339093028
id03026,0.336399975,0.386851801,0.276748224
id09934,0.403657411,0.307947115,0.288395474
id21452,0.417136085,0.300069278,0.282794636
id05576,0.336118098,0.312908601,0.350973301
id22391,0.324277427,0.265274683,0.41044789
id10554,0.389859909,0.260318555,0.349821536
id03291,0.332482685,0.22315479,0.444362525
id23280,0.422429628,0.25773588,0.319834492
id17777,0.327286463,0.275850511,0.396863026
id24574,0.405888518,0.314930706,0.279180775
id05459,0.38594993,0.32584236,0.28820771
id02724,0.293263497,0.24064176,0.466094743
id27678,0.460351932,0.253298562,0.286349506
id21722,0.351652416,0.361310131,0.287037452
id18139,0.512383911,0.248338215,0.239277873
id16264,0.330503337,0.39969476,0.269801904
id14537,0.448570672,0.296639589,0.25478974
id18814,0.465569803,0.259717798,0.274712399
id08331,0.357970333,0.38139941,0.260630258
id03963,0.451630275,0.272241739,0.276127986
id07558,0.424120486,0.252213985,0.323665529
id26275,0.413889649,0.269969175,0.316141177
id26188,0.347019915,0.388828825,0.26415126
id06789,0.337225826,0.352587657,0.310186518
id21788,0.317044558,0.410990164,0.271965278
id13972,0.415344008,0.260217173,0.324438819
id08643,0.430121006,0.274983147,0.294895847
id09642,0.351578452,0.397109837,0.251311711
id14054,0.363227515,0.28938085,0.347391636
id12216,0.374243387,0.25679781,0.368958803
id09211,0.368258185,0.360951151,0.270790663
id16903,0.389325393,0.35754468,0.253129928
id18976,0.339384453,0.296100904,0.364514643
id01861,0.575058948,0.244998753,0.179942299
id22745,0.380593379,0.346353206,0.273053415
id03560,0.385485169,0.3050654,0.309449431
id17799,0.411394702,0.282674519,0.305930779
id12387,0.304974407,0.335588603,0.35943699
id09450,0.398956432,0.261052604,0.339990964
id18088,0.349103381,0.28094212,0.369954499
id21697,0.392856646,0.280599766,0.326543588
id26128,0.285377245,0.454891556,0.259731199
id27462,0.336831854,0.309801631,0.353366515
id19394,0.43786784,0.280390548,0.281741612
id19929,0.387610117,0.308081752,0.304308131
id16056,0.357493053,0.299045693,0.343461255
id08756,0.357511687,0.23863816,0.403850153
id09203,0.285146242,0.413538476,0.301315282
id14098,0.493571349,0.258465223,0.247963428
id24641,0.421761796,0.290872279,0.287365925
id24507,0.308673376,0.426573422,0.264753202
id20161,0.381299161,0.388486863,0.230213976
id11710,0.320811911,0.218649889,0.460538199
id15751,0.374364985,0.290897846,0.334737169
id06617,0.341541786,0.224977503,0.433480711
id19131,0.401818945,0.278558442,0.319622613
id02796,0.355551784,0.369228929,0.275219287
id15575,0.334513597,0.337388197,0.328098206
id21828,0.476083888,0.248011344,0.275904768
id15093,0.340648922,0.387530309,0.271820768
id27867,0.342926627,0.248197648,0.408875726
id19315,0.354731899,0.248469662,0.396798439
id19398,0.395495405,0.336630985,0.26787361
id01572,0.312856442,0.376707664,0.310435894
id09781,0.385851385,0.294791836,0.319356779
id19278,0.36432245,0.33220289,0.303474661
id11852,0.312780383,0.263246783,0.423972834
id07067,0.349650182,0.277697394,0.372652424
id08550,0.329358481,0.436098754,0.234542765
id02634,0.420105824,0.257121217,0.322772959
id02449,0.396510875,0.283665072,0.319824053
id10359,0.378058525,0.258863708,0.363077767
id00217,0.38271497,0.310998798,0.306286233
id20848,0.335789685,0.406789484,0.257420831
id20229,0.378455382,0.348983405,0.272561213
id02211,0.432690171,0.261433514,0.305876315
id08435,0.328201319,0.384948425,0.286850256
id23681,0.356276299,0.278227074,0.365496627
id00571,0.379170739,0.295063091,0.32576617
id16280,0.309567275,0.237911314,0.452521411
id15022,0.378044366,0.239501088,0.382454546
id08040,0.316253823,0.326445024,0.357301152
id18087,0.429819158,0.277885867,0.292294975
id11280,0.421688652,0.325814808,0.25249654
id21543,0.396647345,0.273950416,0.329402238
id00245,0.403568896,0.248069483,0.348361621
id13745,0.305216095,0.215526112,0.479257794
id15734,0.410959978,0.316918171,0.272121851
id22572,0.311596311,0.38852518,0.29987851
id12741,0.391164425,0.246876765,0.361958811
id16477,0.409154351,0.313880831,0.276964818
id26261,0.338190559,0.270791823,0.391017618
id15867,0.384886148,0.291966441,0.323147411
id10479,0.434443475,0.248654508,0.316902017
id17736,0.365200727,0.208872075,0.425927198
id17768,0.313025822,0.310862642,0.376111536
id14172,0.460285181,0.224997185,0.314717634
id01972,0.341517823,0.299780873,0.358701304
id10962,0.434149012,0.278212197,0.287638791
id16692,0.3889008,0.29764841,0.31345079
id25471,0.30307632,0.43255969,0.26436399
id05603,0.323047448,0.402195516,0.274757036
id15340,0.447683055,0.262372541,0.289944404
id22971,0.505412957,0.238560853,0.25602619
id06765,0.303701519,0.364959881,0.3313386
id19864,0.390846903,0.283141528,0.326011569
id15834,0.344980112,0.368293969,0.286725919
id17395,0.339339768,0.288397571,0.372262661
id02585,0.219828992,0.556228482,0.223942526
id13154,0.420422803,0.275716017,0.30386118
id12972,0.368490795,0.303819317,0.327689887
id11103,0.415160574,0.27890933,0.305930095
id26062,0.310123195,0.349543265,0.340333541
id07339,0.412244457,0.292935697,0.294819846
id06096,0.490298133,0.254230714,0.255471153
id22945,0.366834084,0.378669522,0.254496394
id10058,0.361982528,0.310137361,0.327880111
id06435,0.478417027,0.251589327,0.269993646
id12636,0.334087676,0.239973575,0.425938749
id25423,0.264030302,0.232793303,0.503176395
id12990,0.198224926,0.293698706,0.508076367
id24106,0.316643896,0.354248838,0.329107266
id14481,0.320467626,0.399916031,0.279616343
id03617,0.330777106,0.217992192,0.451230702
id26055,0.382938577,0.278528682,0.338532741
id23712,0.420936023,0.245214687,0.33384929
id19441,0.344431124,0.365544188,0.290024687
id17042,0.439573068,0.227649965,0.332776967
id09018,0.367171536,0.39430107,0.238527395
id08879,0.293631583,0.447678025,0.258690392
id10841,0.295878649,0.410483501,0.29363785
id04776,0.349078707,0.382650514,0.268270779
id26526,0.303466931,0.289799009,0.40673406
id14181,0.325539734,0.398313916,0.27614635
id18396,0.441982872,0.291251794,0.266765333
id05585,0.338483698,0.368883931,0.292632371
id11546,0.305218898,0.343158992,0.35162211
id08027,0.306592551,0.391138083,0.302269366
id00659,0.361088305,0.293574928,0.345336767
id10937,0.33958781,0.340670141,0.319742048
id01898,0.360223188,0.332156791,0.307620021
id23695,0.345078844,0.248843864,0.406077291
id07856,0.302376276,0.405010352,0.292613372
id25233,0.404309357,0.281910006,0.313780637
id24052,0.330585869,0.316503597,0.352910534
id01698,0.223647355,0.476203258,0.300149386
id01356,0.3168297,0.418311427,0.264858873
id10430,0.334881398,0.4024827,0.262635902
id04778,0.323702435,0.26231969,0.413977874
id24707,0.326139412,0.367978181,0.305882407
id04539,0.385690327,0.239157921,0.375151752
id20011,0.407536422,0.283007352,0.309456226
id09950,0.368852578,0.369212476,0.261934947
id14397,0.375419603,0.311896343,0.312684053
id04457,0.293437269,0.444165407,0.262397324
id19469,0.372435793,0.304979981,0.322584226
id24230,0.337868595,0.277913639,0.384217766
id16719,0.493833747,0.308089339,0.198076914
id20183,0.330708945,0.40673805,0.262553004
id24531,0.354626822,0.257847856,0.387525323
id04934,0.495506583,0.210141311,0.294352106
id17230,0.342299034,0.271520328,0.386180638
id07561,0.418053811,0.266233327,0.315712862
id12282,0.33571411,0.423907463,0.240378427
id14992,0.373920063,0.307693383,0.318386554
id02934,0.376043796,0.284340402,0.339615802
id00189,0.464177796,0.278567775,0.257254429
id27941,0.308781135,0.420210413,0.271008452
id14642,0.350848089,0.340774761,0.30837715
id23445,0.484567816,0.258646925,0.256785259
id21603,0.349784949,0.266075271,0.38413978
id21046,0.268375592,0.467410155,0.264214253
id02264,0.368473642,0.327300318,0.30422604
id00409,0.55030737,0.213077079,0.236615551
id00351,0.402255399,0.268139973,0.329604628
id14362,0.271782995,0.449581434,0.278635572
id20757,0.397401839,0.326714334,0.275883827
id22764,0.403430044,0.284350426,0.31221953
id19264,0.312563703,0.294182993,0.393253303
id04506,0.430345353,0.276217005,0.293437642
id18505,0.398626702,0.308627834,0.292745464
id27354,0.331005171,0.322775541,0.346219288
id22410,0.446535143,0.285078221,0.268386636
id14241,0.332924473,0.409353671,0.257721856
id18785,0.35360243,0.358871936,0.287525633
id16649,0.380910814,0.308427882,0.310661305
id16386,0.316271994,0.4440554,0.239672606
id09051,0.355679031,0.272467057,0.371853912
id22296,0.408506337,0.313081899,0.278411764
id08584,0.385486257,0.340095385,0.274418358
id22219,0.333899689,0.251555886,0.414544425
id18790,0.311966672,0.398615854,0.289417473
id10922,0.296558172,0.332092623,0.371349205
id15002,0.420105953,0.288955249,0.290938798
id24862,0.310099331,0.409431718,0.280468951
id25845,0.42091917,0.288736093,0.290344738
id17586,0.329906554,0.418541856,0.251551589
id09390,0.321696103,0.271128743,0.407175154
id20069,0.393060533,0.309597973,0.297341494
id05953,0.284338672,0.44480411,0.270857218
id15583,0.341006209,0.409661263,0.249332528
id03482,0.384298172,0.252623748,0.36307808
id06243,0.378975674,0.31191806,0.309106266
id01116,0.280059805,0.287084788,0.432855406
id17530,0.283124326,0.400901645,0.315974029
id07552,0.357804555,0.239096101,0.403099343
id03131,0.337715407,0.378908048,0.283376545
id23142,0.323106869,0.332222876,0.344670254
id05540,0.436227536,0.300320547,0.263451917
id06292,0.473429818,0.23935495,0.287215232
id26506,0.360034763,0.258735403,0.381229834
id19068,0.354955398,0.271566068,0.373478534
id21782,0.356832051,0.279608154,0.363559795
id24563,0.336674956,0.380325969,0.282999075
id21986,0.336709941,0.343312212,0.319977847
id04967,0.334927856,0.271452598,0.393619545
id11760,0.2956902,0.312478362,0.391831438
id02483,0.424380536,0.281767176,0.293852288
id15791,0.314363314,0.254022337,0.431614349
id14256,0.350975529,0.25836014,0.390664331
id18328,0.425766143,0.28272735,0.291506507
id06213,0.355039093,0.361548118,0.283412789
id00772,0.482939989,0.316630611,0.2004294
id01113,0.433762357,0.265235821,0.301001823
id03972,0.413560842,0.31480797,0.271631188
id25386,0.367828275,0.306267723,0.325904002
id09156,0.38697065,0.293283189,0.319746161
id22624,0.425082285,0.320673918,0.254243797
id17789,0.308181589,0.395387404,0.296431007
id09039,0.239921227,0.496565593,0.26351318
id20538,0.359397101,0.295091969,0.34551093
id05501,0.358441182,0.239548976,0.402009842
id27641,0.356332466,0.250109007,0.393558528
id05965,0.361677933,0.294044883,0.344277184
id23431,0.396822175,0.309168414,0.294009411
id13075,0.339252636,0.29433989,0.366407474
id26190,0.363261741,0.277163499,0.359574759
id12196,0.447807558,0.252721695,0.299470747
id21318,0.343528401,0.369363485,0.287108114
id11277,0.377111362,0.29117129,0.331717348
id07193,0.459935994,0.270517635,0.26954637
id17105,0.328968042,0.290478874,0.380553083
id18263,0.426441109,0.28367611,0.289882781
id22875,0.345458404,0.313670492,0.340871104
id07157,0.336331608,0.242311854,0.421356539
id15051,0.368269798,0.283001304,0.348728898
id08871,0.346860324,0.318465803,0.334673873
id17036,0.319338604,0.276387227,0.40427417
id02783,0.293374979,0.317789212,0.38883581
id26418,0.393408869,0.262113222,0.344477909
id15748,0.383009205,0.328589584,0.288401212
id00820,0.356137792,0.311388878,0.33247333
id27695,0.295881516,0.422159617,0.281958866
id27286,0.410607171,0.277268507,0.312124322
id11680,0.327668228,0.276209184,0.396122588
id01070,0.340548199,0.312572147,0.346879654
id18486,0.302823002,0.317820978,0.37935602
id12389,0.305751321,0.454988701,0.239259978
id12544,0.210499487,0.522884219,0.266616294
id04692,0.381348851,0.305208973,0.313442176
id17342,0.45389184,0.224556077,0.321552084
id09640,0.335415703,0.295620166,0.368964131
id24300,0.337955604,0.262043627,0.400000769
id13725,0.453715112,0.285164318,0.26112057
id22633,0.346343599,0.367665824,0.285990578
id16653,0.394049594,0.301237832,0.304712574
id00184,0.401501255,0.285321094,0.313177652
id23872,0.478480495,0.251525099,0.269994406
id05095,0.456024608,0.218880066,0.325095325
id05757,0.321204121,0.335788979,0.3430069
id26883,0.4217424,0.291186511,0.287071089
id01868,0.396572902,0.269487191,0.333939907
id13053,0.317636108,0.273602559,0.408761333
id24443,0.3680298,0.246061005,0.385909195
id12795,0.313676599,0.44032543,0.245997971
id05298,0.322211379,0.234779771,0.44300885
id07560,0.339893415,0.261879271,0.398227314
id10281,0.365358189,0.247970365,0.386671447
id07254,0.382659286,0.255229593,0.362111121
id00837,0.332044857,0.338262935,0.329692207
id04534,0.33105521,0.358503436,0.310441354
id16716,0.356643525,0.302905719,0.340450756
id04057,0.379088152,0.275370873,0.345540975
id14988,0.387429591,0.246017585,0.366552824
id05353,0.320088912,0.282171132,0.397739956
id21250,0.47351046,0.267917485,0.258572055
id25963,0.348115273,0.360856035,0.291028692
id10370,0.319209161,0.313041555,0.367749284
id26934,0.424342115,0.256317735,0.319340151
id07649,0.340736209,0.287607525,0.371656266
id21169,0.403816191,0.267089673,0.329094136
id25824,0.428782212,0.26521358,0.306004209
id01154,0.371059834,0.298732987,0.330207179
id02523,0.386206473,0.229742555,0.384050972
id07677,0.438550418,0.28389102,0.277558562
id24447,0.379997769,0.234792862,0.385209369
id23036,0.369839967,0.222468453,0.40769158
id05424,0.42013891,0.277189797,0.302671293
id18807,0.36388307,0.271201847,0.364915083
id05894,0.308375727,0.367432333,0.32419194
id08494,0.370029839,0.34771126,0.282258901
id17181,0.349263701,0.300964408,0.349771892
id24037,0.319672995,0.394006035,0.28632097
id22495,0.351853912,0.296261845,0.351884243
id21717,0.375894996,0.329817682,0.294287322
id00477,0.334934077,0.359017632,0.30604829
id03167,0.301297767,0.295871029,0.402831204
id08783,0.365107111,0.284765757,0.350127132
id11954,0.487014247,0.234302081,0.278683672
id03029,0.446564201,0.251969095,0.301466704
id16359,0.389859903,0.288850388,0.321289708
id02984,0.368572908,0.336134032,0.29529306
id24559,0.390336514,0.316117942,0.293545545
id26880,0.325588436,0.289536379,0.384875186
id00656,0.3634489,0.235760738,0.400790362
id07825,0.317536693,0.434583801,0.247879506
id16525,0.342735148,0.355538031,0.301726821
id08849,0.341264097,0.317382638,0.341353265
id09260,0.352176516,0.393115101,0.254708384
id22233,0.405779997,0.315571108,0.278648894
id12191,0.327266302,0.282893231,0.389840467
id15505,0.346563165,0.379245168,0.274191667
id15882,0.414087172,0.291705703,0.294207125
id10569,0.365258626,0.259049048,0.375692325
id26059,0.433802025,0.351564917,0.214633057
id13055,0.332508542,0.250200212,0.417291246
id05388,0.400628944,0.302535892,0.296835164
id25199,0.416611975,0.312641865,0.27074616
id11813,0.3578286,0.287143053,0.355028347
id14866,0.360373288,0.294053343,0.345573369
id22247,0.349087507,0.206110347,0.444802146
id08196,0.358161043,0.355207734,0.286631223
id27246,0.35237161,0.38399095,0.26363744
id21926,0.283598401,0.277923584,0.438478015
id01930,0.405174941,0.245217559,0.3496075
id26406,0.376920821,0.292134851,0.330944328
id07760,0.352020361,0.360050593,0.287929046
id24815,0.336103145,0.282136626,0.381760228
id22063,0.397821861,0.300500174,0.301677965
id21513,0.30954375,0.363431465,0.327024784
id04006,0.479465853,0.267014862,0.253519285
id06177,0.381977294,0.317086632,0.300936074
id24010,0.435330454,0.261774001,0.302895546
id16402,0.334506876,0.277897195,0.387595929
id23894,0.395053606,0.310428867,0.294517526
id18867,0.406609407,0.305508027,0.287882566
id01691,0.33923709,0.343952014,0.316810895
id11818,0.379122908,0.31138471,0.309492381
id18481,0.430633992,0.304052788,0.26531322
id20137,0.449223547,0.259634517,0.291141936
id14630,0.330034504,0.294857853,0.375107643
id03058,0.380243741,0.312941747,0.306814511
id27857,0.338657375,0.370396523,0.290946102
id19345,0.247974014,0.447915993,0.304109993
id12726,0.333689765,0.267089789,0.399220447
id06015,0.281309829,0.324016496,0.394673675
id26548,0.376643628,0.278435267,0.344921104
id20284,0.321345622,0.281114445,0.397539933
id17912,0.401920837,0.263928947,0.334150215
id10287,0.357367987,0.280627213,0.362004801
id03604,0.312740554,0.432262207,0.254997239
id07423,0.361969613,0.297265275,0.340765112
id01484,0.334157258,0.415473258,0.250369484
id16904,0.432246606,0.273587242,0.294166151
id13187,0.318629894,0.264190753,0.417179353
id08507,0.298621385,0.437250781,0.264127834
id09599,0.395554956,0.308015446,0.296429598
id20460,0.293584129,0.442218414,0.264197456
id23743,0.309920143,0.43264836,0.257431497
id13914,0.236553532,0.522611867,0.240834601
id23108,0.419619769,0.316767516,0.263612715
id20111,0.389806678,0.297015264,0.313178058
id00300,0.271422583,0.401808004,0.326769413
id25970,0.35590191,0.291807552,0.352290539
id24588,0.370026499,0.231159802,0.398813699
id04799,0.311223567,0.254956851,0.433819582
id19685,0.358115608,0.291120514,0.350763878
id00628,0.332165763,0.266296267,0.40153797
id10632,0.390993247,0.275754882,0.333251871
id24894,0.317450623,0.387062248,0.295487129
id06843,0.351993534,0.388752059,0.259254408
id16211,0.371189778,0.312280155,0.316530067
id10730,0.403237854,0.343919382,0.252842764
id06399,0.366719656,0.353405615,0.279874729
id25138,0.442672688,0.275917422,0.28140989
id04372,0.355783552,0.302428384,0.341788065
id01057,0.384123452,0.202064769,0.413811778
id07505,0.415535524,0.294615922,0.289848553
id17331,0.431170595,0.28683913,0.281990275
id11306,0.348068005,0.325750701,0.326181295
id07490,0.277554692,0.471618397,0.250826912
id00721,0.315993141,0.353797291,0.330209568
id07538,0.414759016,0.24591953,0.339321454
id11289,0.375998928,0.2393666,0.384634472
id25207,0.441053604,0.296829403,0.262116994
id03831,0.418746386,0.281349734,0.29990388
id05371,0.397213308,0.301560963,0.301225729
id07405,0.351327834,0.377412944,0.271259223
id25960,0.304946923,0.411726004,0.283327073
id18497,0.338302278,0.294835999,0.366861724
id24478,0.481412249,0.264282863,0.254304889
id12431,0.351287477,0.403890376,0.244822147
id24080,0.319630618,0.270505901,0.409863481
id11862,0.374923133,0.25224156,0.372835307
id04798,0.47256201,0.25359594,0.273842051
id22638,0.291012696,0.454017517,0.254969787
id16105,0.34554083,0.353420391,0.301038779
id05863,0.370532346,0.299986604,0.32948105
id11466,0.558782205,0.190322675,0.25089512
id06091,0.37255942,0.28421371,0.34322687
id04214,0.299896274,0.419381888,0.280721838
id21197,0.4520575,0.280752491,0.267190009
id06479,0.396874818,0.267121757,0.336003426
id21801,0.426542498,0.262216631,0.31124087
id00540,0.446015426,0.298883707,0.255100867
id07102,0.399250565,0.281114839,0.319634596
id12012,0.329243078,0.259247863,0.411509059
id17850,0.381137335,0.289065601,0.329797064
id12708,0.400481227,0.250677417,0.348841356
id09277,0.365262525,0.278634819,0.356102656
id11482,0.335020355,0.360773856,0.304205789
id15327,0.387271008,0.315239725,0.297489268
id17561,0.331012898,0.374666695,0.294320407
id21966,0.375165481,0.265613937,0.359220582
id05742,0.458104477,0.278134363,0.26376116
id21441,0.407952417,0.291824299,0.300223284
id10819,0.34013971,0.403051219,0.256809071
id00018,0.393570181,0.294731662,0.311698157
id17038,0.442812197,0.322910609,0.234277194
id14680,0.296594301,0.456039382,0.247366317
id17760,0.362525799,0.321764239,0.315709962
id14436,0.455557232,0.308379216,0.236063552
id17180,0.335817112,0.224632532,0.439550356
id19132,0.343530865,0.355856751,0.300612385
id17497,0.276339149,0.44869277,0.274968081
id26284,0.328087482,0.284503827,0.387408691
id04340,0.286708632,0.449476974,0.263814394
id06427,0.303429522,0.482439191,0.214131288
id08340,0.425150699,0.246487099,0.328362202
id07167,0.264271695,0.484888785,0.25083952
id02218,0.38299225,0.291570614,0.325437136
id18406,0.393020993,0.294671853,0.312307154
id22134,0.395797457,0.276799939,0.327402604
id04983,0.338262897,0.301109926,0.360627177
id17767,0.378313592,0.330865278,0.29082113
id15131,0.290739789,0.45138811,0.257872101
id11132,0.445672018,0.268850198,0.285477783
id10054,0.368452037,0.317903146,0.313644818
id03797,0.313974503,0.281308556,0.404716941
id17143,0.423084876,0.266890337,0.310024787
id19078,0.338566072,0.268585414,0.392848514
id04919,0.581308362,0.182677111,0.236014527
id03272,0.352126725,0.299783518,0.348089757
id15047,0.317928155,0.266206323,0.415865522
id23727,0.333333333,0.333333333,0.333333333
id07221,0.425021222,0.300074263,0.274904516
id13974,0.302404849,0.421745489,0.275849663
id24050,0.450727596,0.269842883,0.279429521
id18119,0.470145915,0.223547902,0.306306183
id05205,0.392362592,0.324613737,0.283023671
id05233,0.374145174,0.296441673,0.329413152
id23556,0.410729466,0.235498768,0.353771766
id06323,0.42042731,0.298947388,0.280625302
id27903,0.301460114,0.266665424,0.431874462
id15164,0.388035976,0.311118547,0.300845477
id14714,0.274217364,0.42997405,0.295808585
id11585,0.288701611,0.429168976,0.282129413
id09119,0.454745803,0.262125821,0.283128376
id03135,0.415854546,0.285727665,0.29841779
id23385,0.440288328,0.234898749,0.324812923
id18219,0.335073195,0.323235722,0.341691083
id17596,0.39387991,0.372511122,0.233608968
id12235,0.390246349,0.25910851,0.350645141
id15394,0.392677273,0.317235993,0.290086734
id07727,0.445785567,0.282801713,0.27141272
id02748,0.456821231,0.272545443,0.270633326
id14913,0.362808888,0.275685766,0.361505347
id05257,0.396443359,0.249609855,0.353946787
id23759,0.352035114,0.281518393,0.366446493
id08726,0.389029345,0.312922207,0.298048448
id24493,0.534890753,0.226866401,0.238242846
id19945,0.35587957,0.311794231,0.332326199
id27893,0.396570101,0.273422539,0.33000736
id04975,0.35887348,0.26363459,0.37749193
id14722,0.437170093,0.283959136,0.278870772
id10320,0.306313619,0.403075125,0.290611256
id09619,0.294044777,0.39976326,0.306191963
id07480,0.337224033,0.262288282,0.400487685
id00342,0.330713291,0.381095182,0.288191527
id08611,0.433794525,0.249918606,0.316286869
id24284,0.346113673,0.252268385,0.401617942
id20491,0.356980682,0.307830516,0.335188802
id18337,0.332910917,0.266567053,0.400522029
id04781,0.431095092,0.248217747,0.320687161
id11067,0.48199377,0.245190826,0.272815405
id19402,0.465901952,0.271388377,0.262709671
id20009,0.323694822,0.257932592,0.418372585
id08535,0.346695194,0.276933003,0.376371803
id07495,0.368879363,0.233325026,0.397795611
id06262,0.314326265,0.227099741,0.458573994
id10898,0.341270968,0.318897224,0.339831808
id17778,0.32162804,0.33909176,0.3392802
id07210,0.406107289,0.315254526,0.278638185
id04367,0.334435015,0.371457245,0.29410774
id27713,0.392388731,0.277849531,0.329761738
id15428,0.340199509,0.363040741,0.29675975
id25427,0.350213354,0.326321439,0.323465207
id09789,0.32021368,0.230409424,0.449376896
id07658,0.442824034,0.271745733,0.285430233
