,EAP,HPL,MWS
2431,0.0,65086264135899.8,0.0
2432,4.076388064156351e-07,0.0,0.0
2433,47980342.84682574,454617.0655875369,5590185.364021221
2434,31449762182.606396,0.0,0.0
2435,35293851055.263664,193565234862.4429,0.0
2436,4.171280405892338e+16,1.0683433788321188e+16,1.1576857624729124e+16
2437,1.4726959975402425,0.0,0.0
2438,0.0,87144108731.4593,0.0
2439,230840458.27256146,12811525.126442391,37356038.005777605
2440,0.510942598380494,0.0,0.0
2441,25976325071825.92,0.0,206050362540954.56
2442,0.0,0.0,5835144859.097348
2443,0.0,0.0,3791841796469586.5
2444,0.0,0.0,0.0
2445,0.0,0.14741337776229851,0.0
2446,0.0,0.0,98250153541403.75
2447,0.0,0.0,29.11021148593059
2448,151935879592135.53,369517237486.69446,16180670746631.195
2449,0.0,329251724.48129344,0.0
2450,12717049316.803589,0.0,0.0
2451,0.0,5.3066199152336955,0.0
2452,0.0,0.0,0.0
2453,0.0,3160993.879464516,0.0
2454,0.0,0.0,0.0
2455,0.0,0.0,97.03529021069616
2456,0.0,54848515.883595385,3106.67968475784
2457,120704020105.17886,0.0,0.0
2458,4320872338.25005,14642528345.632385,447187983.4650002
2459,0.0,0.0,0.0
2460,0.0,0.0,0.0
2461,0.0,0.0,0.0006625080758191636
2462,0.0,0.0,0.0
2463,36515036198551.266,20833010750497.47,13372599014212.21
2464,201222.06715530343,10.702701015194396,10329372.244325979
2465,0.0,31476540391.06225,0.0
2466,0.09916387692892965,0.0,0.0
2467,0.0,1646360301.4278991,20781231950.432316
2468,0.0,2413565809425382.0,0.0
2469,0.0,0.0,0.0
2470,0.0,192436001366.09518,0.0
2471,0.0,0.0,29590.013407423216
2472,0.0,0.5761200978871278,0.0
2473,56648229402.55402,0.0,0.0
2474,0.0,0.0,13037668485043.857
2475,0.0,0.0,0.0
2476,8085138066.916005,277485324.60451555,598955650.6673857
2477,0.0,97982.43098458652,0.0
2478,0.0,0.0,0.0
2479,0.0,560025204.2202772,92105813690.45714
2480,112678581449.99004,0.0,0.0
2481,0.0,53.823635747861,0.0
2482,0.0,0.0,0.0
2483,584648733125101.8,0.0,0.0
2484,8045.410476741421,0.0,1129512.8780416793
2485,4216655712581000.0,255650498910587.16,388657673275861.8
2486,0.0,0.0,0.0
2487,3700111232.087114,47484256.22872062,17648578.286107086
2488,70803030836679.95,2743657505057.872,20032602737501.184
2489,176521.9243661421,0.0,0.0
2490,0.0,0.0,0.0
2491,0.0,0.0,0.0
2492,41343712171654.13,0.0,0.0
2493,0.0,0.0,32878617951.687637
2494,0.0,6145359595.316417,0.0
2495,791025.4473600776,0.0,0.0
2496,351056430469168.25,0.0,0.0
2497,42074593624433.125,535249357256.5653,4740733090960.976
2498,0.0,260.3489968740826,0.0
2499,0.0,0.0,0.0
2500,2331332749109.4346,15404980151.661293,72107185662.89908
2501,0.0,0.0,7530363.714467025
2502,354823362.9888999,0.0,0.0
2503,105291779912.1449,1318561009.726942,0.0
2504,0.0,283.30241672441167,6783.798011589494
2505,77214207.92028129,0.0,0.0
2506,0.0,0.0,0.0
2507,0.0,89248627.05079596,0.0
2508,0.0004598379288694477,1.0660530407940475e-08,0.0
2509,0.0,0.005715196642904561,0.0
2510,0.0,0.0,5.3728503534884556e-05
2511,0.012380277999392286,0.0,0.0
2512,0.0,0.0,0.0
2513,5580.094985957083,0.0,1743159.2702803416
2514,0.0,298.3684883620465,0.0
2515,0.0,0.0,0.0
2516,4499084393.85295,987504.8009524605,1309397.4384650493
2517,0.0,84.89091998040885,0.0
2518,79631332.75878817,0.0,0.0
2519,0.0,0.0,0.0
2520,0.0,0.0,0.0
2521,0.0,36.05510091788574,0.0
2522,0.0,422441502.2629809,0.0
2523,0.0,0.0,0.0
2524,0.0,2949.2943178492123,71511548.45055982
2525,23668413557.1852,0.0,0.0
2526,0.0,0.0,17073402733.674824
2527,0.0,7017095036.8708315,40367029.78180384
2528,585.7138698875187,0.0,40695.886496920335
2529,227698.15993095547,3073306.6626351774,2386.690225377281
2530,0.0,0.0,0.0
2531,94819225.63315725,0.0,0.0
2532,121516048029.55334,0.0,0.0
2533,1659692404846.1987,7353068123.110376,1834735494786.2502
2534,27766.060876919237,8.972975785158981,0.0
2535,0.0,0.0,492684.4628191394
2536,0.0,327.9203178184285,0.0
2537,0.0,143755098.1522811,65888240.261906356
2538,6935880638276.02,368135092658.63654,25433960665026.82
2539,0.0,1.2119751859131884e+16,2.0488889971575896e+16
2540,166068.70986707672,0.0,0.0
2541,0.0,0.0,28517.072950497997
2542,0.0,0.0,9.936388301548883
2543,41234941551.80167,7648208.987581745,13930366.061955327
2544,0.0,0.0,0.0
2545,27054042730162.938,0.0,0.0
2546,8347647095.824605,0.0,0.0
2547,0.0,0.0,0.0
2548,0.0,0.0,0.0
2549,0.0,5.017768150845002e-08,0.0
2550,43910499953265.56,0.0,0.0
2551,0.0,0.0010216713573279683,0.0
2552,0.0,19187199020625.91,0.0
2553,0.0,0.0,1.4236622061743878
2554,0.0,0.0,13.02026120348537
2555,557968621266021.3,9909255631379.393,670238578474137.4
2556,1.1838382693749145,0.00021904515981364231,0.0
2557,70613227695.14963,1620257603.1730263,225742552.7263878
2558,0.0,0.0,0.0
2559,137677431.26908687,0.0,62713712.5704366
2560,110208.3251851741,0.0,0.0
2561,0.0,0.0,0.0
2562,0.0,0.0,0.0
2563,15808932842.57167,0.0,0.0
2564,0.0,0.0,0.40307364947940655
2565,0.0,0.0,0.0
2566,875430796.0578163,0.0,476181031.4381175
2567,0.0,3.180078869605302e-08,290.13217921812804
2568,0.0,0.0,0.0
2569,0.0,291534344.60951304,832955631.0057231
2570,0.0,0.0,0.13476249517031555
2571,0.0,0.0,22402270.49941294
2572,0.03144731578911896,0.0,0.0
2573,3085916015649.6855,309165101698.64453,73744759405.82921
2574,0.0,0.0,0.0
2575,0.0,70564969590657.05,0.0
2576,12380704122.348877,7067406.583480352,17163181.819454994
2577,0.0,0.0,189.5052860747004
2578,0.0,0.0,0.0
2579,0.0,0.0,512211202719.32434
2580,0.0,115568573.89068651,0.0
2581,209131707973495.6,2.962767134557903e+16,0.0
2582,0.0,0.0,0.0
2583,591708131.2427928,0.0,0.0
2584,1103524.5643525394,0.0,5960676.673171681
2585,3818206679.1729584,0.0,187074884067.4491
2586,623877332261938.5,0.0,0.0
2587,0.0,381046269078.21063,0.0
2588,1199673988438.1072,51169092077.17473,0.0
2589,1.016393069542615e-06,0.0,0.0
2590,204903021307.28876,429151.9188296301,3621478.2513422947
2591,6917862443049320.0,41614057574778.77,1093686326095091.4
2592,325241119851.7409,368409785753.9232,796551747027.3475
2593,7265115830.287734,0.0,0.0
2594,0.0,0.0,0.0
2595,0.0,0.0,0.0
2596,125630932.78617148,0.0,0.0
2597,0.0,2305909949856.899,0.0
2598,0.0,0.00024084287022254337,1429715.2591188808
2599,0.0,0.0,6990.508993894436
2600,0.0,0.0,0.0
2601,140.53855885014082,0.0,3.624450121778522
2602,0.0,0.0,0.0
2603,0.0,6371.390423150872,0.0
2604,1373579632305.9463,29015529452.75714,0.0
2605,2630830499944.355,64708439286.922226,563992248361.0966
2606,0.0,0.0,80511700570.91203
2607,0.0,0.0,0.0
2608,504320674232111.4,1822340551804.158,705796090351.6616
2609,0.0,0.0,0.0
2610,0.0,0.014967580575441983,74.54650342240014
2611,599607686655535.0,8508729815909.735,52990857800115.92
2612,3205837471060.368,0.0,7253131075903.599
2613,266133.56113447546,0.0,395.0048594676789
2614,2.813642690991585,0.0,0.0
2615,55609757340.14088,1504575814.3679128,7351499426.655906
2616,2697196875403545.0,93038529612514.38,2383956382064333.5
2617,14605235789.04229,0.0,2164570.4017176963
2618,0.48677049803295885,0.0,0.0
2619,6098.721905696993,0.0,114496.12504053443
2620,0.0,0.0,0.0
2621,0.0,0.0,0.0
2622,0.0,8.124866427223522e-10,0.0
2623,217361448280428.66,137138592452461.84,24550403927459.83
2624,2.0674342479893348e+16,3924988715819010.5,0.0
2625,0.0,25779.441201577167,0.0
2626,0.0,14511083732261.535,82569433603374.05
2627,69704483170.00467,0.0,1634168532.815993
2628,130255727521968.45,222812193120035.66,52966446515492.7
2629,3755533272.410101,0.0,1050442073378.6727
2630,0.48917887778788627,0.0,0.04513989767827054
2631,9438.640011103787,0.0,0.0
2632,75769.38037077487,0.0,0.0
2633,76567068.99669407,0.0,0.0
2634,7268372675251.558,2152523857796.683,396494158730.1569
2635,0.0,0.0,0.0
2636,0.0,0.0,7.595027030698174e-06
2637,0.0,0.0,30735278.64540141
2638,0.0,0.2571008822946417,0.0
2639,0.0,12112197.603264615,0.0
2640,5417470873536483.0,3805680523747161.5,5395439206884686.0
2641,0.0,8.113392166471379e-08,0.0
2642,0.0,0.0,0.0
2643,0.0,0.0,0.0
2644,0.0,5.7737859498989574e-12,0.0
2645,44037910717336.92,1152498835979.7593,0.0
2646,781222728.7888886,415549.6237034356,1067265988.21092
2647,29401969.96229811,362713.4912026918,0.0
2648,0.0,0.0,1375409677022.011
2649,0.04068601660397631,5.2286319206305384e-08,0.0
2650,277068.30708789517,0.0,0.0
2651,265732.33508680284,257.5606099131052,0.0
2652,1319255111898.6826,90238093716.70166,622490476016.3463
2653,0.0,0.0,19217723836181.805
2654,1926353600318478.5,1202125585859661.2,0.0
2655,27249145432.857563,107329855302.8467,73900100.62102842
2656,0.0,0.0,744886534278.8462
2657,157043565926565.28,0.0,0.0
2658,0.0,0.0,0.0
2659,0.0,0.0,0.0
2660,0.0,0.0,3703459417.9796567
2661,83.3300517851955,0.0004734981234584762,0.0
2662,1242316.6419210194,35182832.21189413,0.0
2663,8264481426.423639,0.0,0.0
2664,0.0,0.0,0.0
2665,419323194.1688653,0.0,0.0
2666,0.0,0.0,0.0
2667,15.265430548723433,0.0,0.0
2668,0.0,0.0,0.0
2669,0.0,0.0,0.0
2670,2082.162371551952,1.548532466483468,0.7189092551464968
2671,2692406819897563.0,0.0,0.0
2672,17234013796.652973,0.0,0.0
2673,0.0,0.0,6.083376438684201
2674,2.9459535828412053e-05,1.0415194917006357e-09,0.0
2675,0.0,1505280.636907135,0.0
2676,0.0,390573853895391.0,0.0
2677,84450436067904.64,12185128660113.383,404111937897264.9
2678,56269816892.77911,387711820950.81177,3973179599571.7686
2679,472631.65834310045,0.0,0.0
2680,0.0,0.0,0.0
2681,829163232635.1932,1459875286.2883034,49313968344.42287
2682,0.0,0.0,0.0
2683,0.0,24199791.01043983,0.0
2684,0.0,0.0,125.26288602413294
2685,0.0,0.0,0.0
2686,0.0,0.0,0.0
2687,0.0,0.0,0.00034018511306931564
2688,0.0,0.0029041280734593534,0.0
2689,7765.300389605156,15.380699692660697,0.9912975339696363
2690,0.0,2699441737547.047,0.0
2691,0.0,104253749.40372287,0.0
2692,0.0,1785469589745380.2,0.0
2693,4903453958784099.0,776765346813211.1,0.0
2694,1158131109658.3481,37479736022.47927,77181338306.66222
2695,0.0,167066.87940202554,0.0
2696,1737509917274799.8,225401403281664.12,1389210014045763.8
2697,0.4849573335482024,0.0,11.303993895793672
2698,478317851600.7722,229593431072.5273,38412645194200.08
2699,51802730.112175934,0.0,22913068.296233986
2700,39806021.38414998,0.0,0.0
2701,787260.4314551465,0.0,13260.65920780654
2702,0.0,587476.414288478,0.0
2703,0.0,1448006876.4311266,0.0
2704,0.0,0.0,1.781730065065022e-07
2705,0.0,0.0,0.0
2706,0.0,0.0009235669814285899,0.0
2707,15.784945152712496,0.0,0.0
2708,33253.988543266176,0.0,6675.290862888446
2709,0.0,0.0,2048642802998.6653
2710,88295233427.55232,0.0,0.0
2711,1.0656472753630403e-05,0.0,0.0
2712,11280269006.981417,3880206135.9648013,3877344056.2016306
2713,0.0,613.6278901179949,0.0
2714,0.0,0.0,0.0
2715,62273704577387.695,202661671128.10715,7366145114637.652
2716,1786683583728.7102,4414100478.34864,2082264023801.8215
2717,0.6401181406913872,4.65511630471894e-09,0.0
2718,0.0,0.0,0.0
2719,143249062.2600091,135784.67005662934,0.0
2720,0.0,89.71947035662835,0.0
2721,0.0,31.159763167868697,0.0
2722,0.0,0.0,0.0
2723,0.0,0.0,0.0
2724,0.0,35.41585832619767,0.0
2725,0.0,1245089.098067163,0.0
2726,0.06009360415507209,0.0,0.09490128485871427
2727,4511672115241.479,917467964.106623,0.0
2728,0.0,567653284.8751574,0.0
2729,0.0,0.0,0.0
2730,4.792534352283543e-11,0.0,0.0
2731,253539839595.79065,0.0,0.0
2732,217221540961.21426,3418207011.077628,98891920214.28036
2733,0.0,11.515709337013735,0.0
2734,1773606.3810299903,0.0,0.0
2735,0.0,0.0,0.0
2736,15767.725853882028,0.0,0.0
2737,1921176.688679827,4.016802758655671,0.0
2738,0.0,0.0,0.0
2739,23530.845496943202,0.0,24344665.578877907
2740,0.0,0.0,0.0
2741,246076316539885.22,0.0,103400140770322.2
2742,74305324056.80003,0.0,0.0
2743,51897899460.259026,416307759617.4788,60112317946.57079
2744,4.588608899793537e-06,1.5100469985559024e-11,0.0
2745,0.0,0.0001047119534423253,0.0
2746,2572508618664541.5,189903759505802.78,1815088791675211.8
2747,0.29641212399540817,0.0,0.0
2748,110245108153.36623,248042089.16778576,885707579.5596353
2749,0.0,4755205.249869775,0.0
2750,0.0,33697486245.89135,45781593259.30942
2751,82938068058.45781,758845568.2526662,44428.53104538163
2752,0.0,352852165.0282253,0.0
2753,0.0,0.0,0.0
2754,1750040561514900.0,0.0,0.0
2755,0.0,0.0,0.0
2756,0.0,0.0,0.0
2757,0.0,11122813878226.873,0.0
2758,0.0,0.0,0.0
2759,0.0,1590518.3233135203,0.0
2760,0.0,95739.90912354371,0.0
2761,276974939.4535168,0.0,0.0
2762,0.0,1216138427309.7214,0.0
2763,0.0,0.0,0.0
2764,112746613287261.61,7846983889512.494,14011363116633.523
2765,12910604.568433926,0.0,75836.51390644642
2766,0.0,0.0,6.972478255808491e-05
2767,1332310924.0196435,70654678.04048423,8012108.3853767
2768,0.0,76839987.21554089,0.0
2769,9542352272.009384,0.0,0.0
2770,4668413665717.392,499676150530.9303,813734184942.0835
2771,0.0,0.0,197097572.97388136
2772,0.0,0.0,0.0
2773,0.0,0.0,2.3703538096002505
2774,22686879432102.08,0.0,0.0
2775,629970.793695918,11252.110261694063,815488.7345746149
2776,0.0,0.0,55116432.37537332
2777,8.842815257189472e+16,8.842815257189472e+16,8.842815257189472e+16
2778,247617.4831830609,2.080804964786757,0.0
2779,302528.21083706437,1189747686.4251168,0.0
2780,38579467747789.92,0.0,0.0
2781,13768570189.74744,0.0,0.0
2782,302715057031806.94,68301273421709.8,0.0
2783,0.0,0.0,0.0
2784,19702645988800.637,25785353052.514824,3668469940078.826
2785,665620156543.4429,1642279621.47517,0.0
2786,22128.399632675293,2192.6030744384116,314460120.0986311
2787,594301.4798859799,0.0,0.0
2788,0.0,47322596.834796496,0.0
2789,0.0,1.7511307013941935,0.0
2790,155247234508032.38,0.0,1462492418176.6724
2791,157089034739741.94,2805858956552.7837,5324142103565.819
2792,388372388550176.7,0.0,0.0
2793,390002293695830.0,298102245663113.75,0.0
2794,0.0,0.0,0.0
2795,582277735540.7074,0.0,0.0
2796,0.0,0.0,0.0
2797,0.0,0.0,0.0
2798,1199375569974.4333,0.0,0.0
2799,0.0,0.0,0.0
2800,0.0,0.0,0.0
2801,0.0,0.0,0.0
2802,0.0,0.0,0.0
2803,1141157465036923.8,197640525285.0819,143080131017.46472
2804,0.0,1175.86805285287,10765.436420760892
2805,0.02706820123800755,1.1444270890365859e-10,8.484104427669742e-07
2806,0.0,307092926.4694674,0.0
2807,2007970761995.6533,3055321582.04539,1152651830.7598438
2808,0.0,38852494813.3989,276222740.1022526
2809,0.01867184560995524,3172.1044492181227,0.13011092415180367
2810,76077686026775.2,0.0,187385422481455.3
2811,0.0,317727514.27433145,0.0
2812,18367572.958096124,0.0,1754.5269249815879
2813,0.0,0.0,29459759.125301335
2814,5081.3060827152185,32.80488065691606,0.0
2815,66350301.57624484,0.0,4581300128.656813
2816,0.0,0.0,0.0
2817,37160188207.46312,0.0,0.0
2818,1861436976566.6614,499271999.80296874,71853017.53456326
2819,0.0,2072252.5708048667,81139513867.50725
2820,1.5591764616199804,0.00024076275397030348,69.66623835562214
2821,497961544.59218127,0.0,2389125439.041396
2822,19084569234.0249,421275350.688114,6389189326146.811
2823,0.0,0.0,0.0
2824,302169734.8330965,0.0,0.0
2825,31727397.464856528,0.0,0.0
2826,1554.1100604383491,17653.201643541062,0.0
2827,0.0,0.0,0.0
2828,122338173906.40344,285960696953.3707,0.0
2829,1644628117258991.2,996082255182591.8,1058277498514492.2
2830,55767534064668.23,841706064600.2705,629753929367179.1
2831,2407.2272202849067,0.0,0.0
2832,5461.557607885334,2050.603655617547,0.0
2833,1968643499151.053,0.0,0.0
2834,0.0,1321673740640.8125,0.0
2835,0.0,0.0,0.0
2836,0.0,0.0,60808.83267135471
2837,3256979.1814121613,0.0,358929401.58306694
2838,393205.16668457125,19612158.505707208,0.0
2839,0.0,0.0,0.0
2840,0.0,0.0,0.0
2841,2.1608608400537856,1.914901800255801,434.2052890353678
2842,0.0,0.2623232998135839,0.0
2843,0.0,0.0,0.0
2844,0.0,0.0,9069823922.261456
2845,0.0,0.0,0.0
2846,181252793631.75845,619817846.6851114,101657885203.57935
2847,0.0,0.0,0.0
2848,0.0,0.0,0.0
2849,2769881573616940.5,226530324140121.78,1564820579399840.5
2850,0.0,11.23088295367336,0.0
2851,118546.43187695617,0.0,11012068.325074457
2852,0.0,0.0,0.0
2853,0.0,0.0,12155370.59834144
2854,0.0,0.0,0.0
2855,0.0,0.0,0.0
2856,0.0,0.0,0.0
2857,572933087868520.5,23784891930353.465,27879279846740.457
2858,0.0,0.0,0.0
2859,0.0,0.0,81260752.83722928
2860,0.0,23648.52961617334,0.0
2861,0.0,0.08010749827387083,0.0
2862,873107172927.4465,439652534825.9636,0.0
2863,2181311764674.5254,230415616110.63104,733719864410.1539
2864,1.362968305501293e+16,3397763734549647.5,0.0
2865,21986612063.3481,69703572.57834825,303163526867.615
2866,0.0,0.0,4301912597503.611
2867,0.0,0.2759283704852976,0.0
2868,0.0,399591.89494073007,0.0
2869,111427100.51747827,0.0,0.0
2870,1480265311906.6667,25870519827.73449,1655487846800.1821
2871,0.0,0.0,0.0
2872,0.0,11.281532814340643,0.0
2873,0.0,0.0,0.0
2874,7368663225629.822,189574938549.29565,1762569298605.1687
2875,0.0,0.0,4.387863071715386
2876,1.442582524579306e+16,437748019640499.75,5803774255913445.0
2877,0.0,0.0,0.0
2878,0.0,0.0,0.00028346068239532934
2879,0.16924869815290608,0.0,0.0
2880,1593168906716676.5,318480636053912.44,0.0
2881,7119315228011.521,663483168448.8024,1325278907289.8457
2882,0.0,0.0,0.0
2883,9672.766291924529,0.0,0.0
2884,0.0,0.0,0.0
2885,0.0,0.751394683693612,0.0
2886,0.0,0.0,0.0
2887,328702.4962431659,541376.4944225252,0.0
2888,0.0,0.0,0.0
2889,0.0,6278.139886921236,2522655.002985061
2890,0.0,15338360.352167467,0.0
2891,0.0,170533391.66125414,1058626735.2368302
2892,0.0,0.0,0.0
2893,0.0,0.0,0.0
2894,0.0,0.0,0.0
2895,66805995.22716009,0.0,0.0
2896,57319283293683.02,125798202604.14105,12239722782071.242
2897,0.0,0.0,0.0
2898,161151667618.37677,0.0,364670531790.62103
2899,25456696796.486374,6134883039.25676,10491576612.137047
2900,17851.054422569618,22.688697035364555,6660.624417045015
2901,154373346.9843008,0.0,0.0
2902,0.0,0.0,0.0
2903,0.0,0.0,508.3571379395996
2904,1.1960059244025684e-10,0.0,2.9783189684861426e-07
2905,0.0,0.0,0.0
2906,0.0,0.0,10433095004.965574
2907,26423264989051.63,0.0,0.0
2908,151524051.59744024,0.0,0.0
2909,1264940787923.0835,2079727072.1543677,6647202112.482483
2910,276602605963196.88,0.0,380103434149891.7
2911,0.0,70611965.15293978,0.0
2912,0.0,0.0,0.0
2913,6.4695156510239355e-21,0.0,0.0
2914,209.8811980681493,0.0,22.306930195011095
2915,0.014835756524338484,0.0,0.0
2916,7.177933157576031,0.05188517321420934,88.97567057575695
2917,1.378739618959975e+16,1308191670666223.2,508281858607742.5
2918,140390289225.6715,0.0,2558185209.986507
2919,286799.9994903007,0.0,0.0
2920,0.0,0.0,0.0
2921,6313324.990950553,15134.483845795381,17020.34215204751
2922,0.0,3319812203615.451,275510707263474.47
2923,41838251549322.04,1185034396338.2368,109358029780207.38
2924,0.0,1.596324471574449e-05,0.49932813819962457
2925,0.0,0.0,4634078677084.7295
2926,5962380275115485.0,297365804142827.25,46020094064584.52
2927,0.0,0.0,0.0
2928,0.0,4.366257022414665e-05,0.0
2929,12342172359.394386,702348.678893887,0.0
2930,0.0,95.87165789854109,1096381.6554446586
2931,14709.952076528485,0.0,0.0
2932,0.0,612646.9688149798,0.0
2933,0.0,0.0,1.8513564647723936e-07
2934,0.0,0.0,2.386501440194958e-07
2935,0.0,0.0,0.0
2936,0.0,2899.9734898276174,0.0
2937,0.0,0.0,0.0
2938,0.0,0.0,0.0
2939,0.0,1.670571182981413e-05,0.0
2940,0.0,2220912531152.179,0.0
2941,0.0,0.0,0.0
2942,0.0,0.0,0.0
2943,1934271466234.6072,3299546303.9613132,3336971500.084635
2944,8388365730192106.0,0.0,0.0
2945,0.0,0.0,436.3501233916333
2946,5519115706.458754,66734193.999112554,324461896.25809926
2947,0.0,0.0,0.0
2948,0.0,0.0,0.0
2949,0.0,0.0,20571713.176138327
2950,9154110593118.242,31352835959.53211,171261985290.6961
2951,0.0,0.0,53999837374.64411
2952,0.0,25.080356986945077,0.0
2953,0.0,0.0,0.0
2954,35982734651.03656,5666910152.728474,1901112989191.493
2955,1415648085995.4216,375688903136.91437,122461098633.041
2956,4957578334882.383,977559883507.6561,0.0
2957,41037761395532.46,7428865181361.697,101033925130732.58
2958,0.0,68836538357.47821,0.0
2959,0.0,0.0,0.0
2960,0.0,0.0,0.0
2961,0.0,71894171.63440385,0.0
2962,0.0,1345035.8140989998,0.0
2963,0.0,6500.966042110599,0.0
2964,46905588.55536804,1042.785199285122,478.8152250004529
2965,148831526.58121565,309616090.5001733,1694491.2062839335
2966,14778890212.22168,0.0,4164315208.8994203
2967,7961641227952440.0,418610226669736.8,0.0
2968,309333201832.2277,40604325284.338326,4146012130905.5063
2969,4500.81888948742,0.09258969412375694,0.0
2970,28594521552080.38,0.0,0.0
2971,0.0,78275203356597.55,1053169007889277.4
2972,651280.5498230847,40446.924904164356,506433.20365642855
2973,0.0,0.0,1662031158869.2363
2974,71028229642.63089,0.0,2789334658038.7837
2975,59152196.0360862,159199033.03055456,22317398.76996531
2976,422254120830387.06,35817167454401.42,1464758319480597.0
2977,0.008039505619839337,0.0,0.0
2978,0.0,0.0,0.0
2979,1225.202059095709,0.0,0.0
2980,0.0,380.705235754596,0.0
2981,0.0,0.0,203942.9510356547
2982,51440155037759.76,68534003786710.17,108417164735156.28
2983,0.0,0.0,1630576880.5701585
2984,4419248.339940348,0.0,0.0
2985,166.05023045263513,0.0,0.0
2986,15147.167218934517,0.0,3918178.8251210474
2987,0.0,0.0,0.0
2988,0.0,1203.3310103190706,0.0
2989,0.0,0.0,1.338392665005081
2990,0.0,0.0,0.0
2991,0.0,0.0,0.0
2992,5229755707.994251,1049.2520305509793,23839.47490049011
2993,0.0,0.0,0.0
2994,2180175698703.0889,0.0,0.0
2995,5.818549490102248,0.0,187.42608490742023
2996,0.0,0.0,192751883205.52643
2997,0.0,0.0,0.0
2998,248685175425742.12,541198938951839.0,195448389862871.53
2999,632229.2087474946,6274.015514372876,2263.744178591168
3000,0.0,0.0,2.4489030312869584
3001,3243687061789177.5,136490796985461.75,1550492700839999.0
3002,0.0,0.0,0.0
3003,0.0,0.0,6555395715086422.0
3004,0.0,0.0,1.2183985298247626
3005,7108841256462.008,488939275354.54016,0.0
3006,17213458619826.645,4574966447.892757,6568787314.4787
3007,1498116949.2684946,5315658.561471829,22926509360.261597
3008,3691350693328358.0,309282086144262.6,629038010872922.9
3009,0.0,0.0,0.001459802693244816
3010,0.0,0.0,128503204.87965149
3011,0.0,118429277936584.08,0.0
3012,0.0,0.0,0.0
3013,62538781513098.58,0.0,1045323112215.8584
3014,0.0,0.0,0.0
3015,2620368488914568.0,1929540779297400.2,1.3706899000340628e+16
3016,218.05225328324119,19.467279769353052,0.054610538864184724
3017,0.0,58945667199.47944,607754446041.7712
3018,0.0,41024919.56050679,0.0
3019,307616403155957.44,425467383561741.3,358621800589643.44
3020,0.0,1275442.1480738036,10602.867587440764
3021,0.0,0.0,457433528362525.3
3022,6543367.409377538,48814.84225738965,15536.558580188917
3023,130968886747972.05,0.0,0.0
3024,2360162665361.3027,0.0,872268106655.9034
3025,0.0,38124.94544854444,0.0
3026,86472723.76889706,0.0,0.0
3027,0.0,12041.38908588439,0.0
3028,0.0,4.010891291867593e-07,0.0
3029,0.0,325614650.0518214,0.0
3030,86609371033818.39,2457542175748.7266,3070445408267314.0
3031,34259444.10644097,160432.07672153634,587033247.6687593
3032,20468320000.316933,3128785759.388562,0.0
3033,0.0,308949.1602660096,0.0
3034,0.0,0.0,0.0
3035,0.0,401.44468068064094,0.0
3036,0.0,0.0,0.0
3037,191210746841713.88,0.0,53761639845944.56
3038,158330079611587.06,0.0,12908751871774.885
3039,29910609948762.35,2401763424148.586,124985764526240.8
3040,0.0,0.0,0.0
3041,0.0,0.0,0.0
3042,0.0,15658622578.41558,19044121.52731982
3043,0.0,0.0,0.0
3044,12499367727249.99,0.0,0.0
3045,0.0,0.0,0.0
3046,0.0,0.0,0.0
3047,2200698117.1936455,0.0,155452664.88737416
3048,0.0,2.735766613196144e-07,1.151593847218746e-11
3049,0.0,29887621239.437798,0.0
3050,0.0,0.0,0.0
3051,32437605.37530659,100018.4318936098,2299675.841968697
3052,8072312.548872575,0.0,0.0
3053,2004466057851737.5,4914993444444.326,8446653643175.516
3054,20.20572783481205,0.0,0.0
3055,0.0,251.24936162920244,1378790.3040893483
3056,0.0,0.0,916223216.4131873
3057,7394168345946.14,0.0,4443387717023.328
3058,0.0,2457.5733648137452,0.0
3059,88664.4939456704,0.0,0.0
3060,0.18313439784488755,0.0,0.2676932984530624
3061,0.0,0.0,0.0
3062,0.0,0.0,0.0
3063,25245658664.31618,0.0,0.0
3064,0.0,84194.50390626532,0.0
3065,0.0,0.0,0.0
3066,0.0,0.0,0.0
3067,0.0,0.0,0.0
3068,0.0,438113020.6398541,0.0
3069,1.3010224922416448e+16,3323762200213767.5,1772647130517326.0
3070,0.0,0.0,0.0
3071,0.0,0.0,0.0
3072,0.0,12824.576676859004,1956730.0277027572
3073,45643417575.97843,32903478280.43757,113943476403.49164
3074,0.0,27581440.74638703,75177192.12600838
3075,291.57592117308576,4.651984799548545e-05,60.82343925862319
3076,5195.347268916225,3.7285175691755357,30.39754797523226
3077,0.0,0.0,2.9561325279732363e-07
3078,3.0440234967911723e-30,0.0,0.0
3079,0.0,0.0,4.606291193877463e-12
3080,0.0,0.0,0.0
3081,0.0,0.0,0.0
3082,733496010368595.5,23688170345068.7,337849078916195.0
3083,0.372476991044722,0.0,0.0
3084,16814494.817306034,16.61544422002538,0.0
3085,7812.748145854116,20.470196942710135,0.0
3086,0.0,0.0,0.0
3087,38164237.91402115,0.0,0.0
3088,5054657663.375222,12517819.536727706,17745913574.300587
3089,0.0,0.0,0.0
3090,4005532383194.487,0.0,0.0
3091,0.0,0.0,0.0
3092,1.469015269753951e-18,0.0,0.0
3093,0.0,0.0,0.0
3094,4682220267529961.0,6713759929043369.0,2982761283866132.0
3095,0.0,0.0,0.0
3096,0.0003082466817411358,0.0,0.0
3097,0.0,0.0,756228316365.5862
3098,0.0,0.0,0.0
3099,0.0,0.0,0.0
