id,EAP,HPL,MWS
id21903,0.9601565,0.0241101,0.0157334
id13350,0.0000000,0.0000000,1.0000000
id07036,0.9998660,0.0000001,0.0001339
id09150,0.9708288,0.0027056,0.0264656
id22042,0.0000000,0.0000000,1.0000000
id19562,0.4809078,0.2016291,0.3174630
id05125,0.3783508,0.3116198,0.3100294
id19462,0.9998246,0.0001570,0.0000184
id02265,0.9438509,0.0558693,0.0002798
id11769,0.4108269,0.5726633,0.0165098
id19021,0.8347675,0.0164988,0.1487337
id06166,0.9935803,0.0002449,0.0061748
id26800,0.5743553,0.1840971,0.2415476
id21422,0.0593892,0.0193213,0.9212894
id13116,0.3108139,0.0663386,0.6228475
id05996,0.9999684,0.0000307,0.0000010
id23318,0.9996615,0.0003314,0.0000070
id20725,0.0000142,0.0121095,0.9878763
id09210,0.6475320,0.1036089,0.2488591
id25842,0.3579380,0.1605853,0.4814766
id00767,0.3284863,0.2399560,0.4315578
id05036,0.0149750,0.9849592,0.0000658
id14853,0.0006433,0.0000822,0.9992746
id16946,0.0028917,0.0024306,0.9946777
id26804,0.4490381,0.4392599,0.1117020
id24061,0.7943114,0.1710804,0.0346083
id19861,0.9999785,0.0000010,0.0000205
id18210,0.0523286,0.0020511,0.9456203
id24313,0.0113282,0.0002155,0.9884563
id15960,0.0286224,0.4430882,0.5282894
id14037,0.9999653,0.0000232,0.0000115
id17785,0.0037270,0.0310182,0.9652547
id19362,0.0278600,0.0049649,0.9671751
id10372,0.9999999,0.0000000,0.0000000
id03061,0.9987013,0.0007044,0.0005943
id27583,0.0000007,0.0000000,0.9999993
id22055,0.9754488,0.0091370,0.0154143
id07920,0.0764155,0.9154782,0.0081062
id16813,0.3300538,0.0089593,0.6609869
id03088,0.0077477,0.1422357,0.8500166
id03026,0.0028200,0.9971128,0.0000672
id09934,0.9946546,0.0051206,0.0002248
id21452,0.9923978,0.0006175,0.0069846
id05576,0.0208891,0.1427696,0.8363412
id22391,0.0458323,0.0141916,0.9399761
id10554,0.7257258,0.0002326,0.2740416
id03291,0.0011063,0.0000392,0.9988544
id23280,0.9875590,0.0000207,0.0124202
id17777,0.0000019,0.0000000,0.9999981
id24574,0.8323979,0.1554146,0.0121875
id05459,0.5100432,0.4890405,0.0009163
id02724,0.0062894,0.0028571,0.9908534
id27678,0.9831591,0.0019819,0.0148590
id21722,0.0002903,0.9991727,0.0005370
id18139,0.9577633,0.0268162,0.0154205
id16264,0.0022344,0.9974351,0.0003305
id14537,0.8971061,0.0774646,0.0254293
id18814,0.9905551,0.0015062,0.0079387
id08331,0.0835184,0.9094336,0.0070479
id03963,0.9996639,0.0000580,0.0002781
id07558,0.9973823,0.0000001,0.0026176
id26275,0.8678339,0.0274263,0.1047398
id26188,0.0164739,0.9833415,0.0001847
id06789,0.2176044,0.6335644,0.1488312
id21788,0.1118874,0.8297701,0.0583426
id13972,0.8776904,0.0216719,0.1006377
id08643,0.9999944,0.0000001,0.0000055
id09642,0.0004500,0.9995334,0.0000166
id14054,0.1404171,0.0024585,0.8571244
id12216,0.1506161,0.0005689,0.8488151
id09211,0.0682906,0.9316996,0.0000098
id16903,0.0074109,0.9924763,0.0001128
id18976,0.0000085,0.0000096,0.9999819
id01861,0.9012014,0.0824424,0.0163562
id22745,0.1710212,0.8287016,0.0002772
id03560,0.9704623,0.0214810,0.0080567
id17799,0.9996301,0.0001596,0.0002103
id12387,0.0065365,0.5367166,0.4567469
id09450,0.6294559,0.0374321,0.3331120
id18088,0.0111114,0.0000709,0.9888177
id21697,0.7014145,0.0000097,0.2985758
id26128,0.0000000,1.0000000,0.0000000
id27462,0.0006993,0.0011158,0.9981849
id19394,0.9999996,0.0000003,0.0000001
id19929,0.9857261,0.0098765,0.0043973
id16056,0.0169596,0.0167423,0.9662981
id08756,0.0225586,0.0000370,0.9774044
id09203,0.0000948,0.9991790,0.0007261
id14098,0.9997023,0.0001557,0.0001420
id24641,0.9342017,0.0317166,0.0340817
id24507,0.0000025,0.9999884,0.0000090
id20161,0.6727696,0.3194147,0.0078156
id11710,0.0365077,0.0021032,0.9613891
id15751,0.3805188,0.0996891,0.5197921
id06617,0.1003249,0.0201549,0.8795202
id19131,0.9885112,0.0001576,0.0113312
id02796,0.0709160,0.9167111,0.0123729
id15575,0.0478691,0.7139749,0.2381560
id21828,0.9702106,0.0079804,0.0218090
id15093,0.0168768,0.9828837,0.0002396
id27867,0.2015389,0.0391548,0.7593063
id19315,0.0169574,0.0000288,0.9830138
id19398,0.6920056,0.2776118,0.0303826
id01572,0.0022473,0.9161690,0.0815837
id09781,0.9855378,0.0045707,0.0098915
id19278,0.3527147,0.5095086,0.1377768
id11852,0.0450411,0.0310409,0.9239180
id07067,0.0006750,0.0000917,0.9992334
id08550,0.0000000,1.0000000,0.0000000
id02634,0.8681533,0.0037190,0.1281277
id02449,0.9504028,0.0028886,0.0467086
id10359,0.3687265,0.0184225,0.6128510
id00217,0.8801865,0.0861993,0.0336141
id20848,0.0014313,0.9985049,0.0000638
id20229,0.2889683,0.7110291,0.0000026
id02211,0.9338322,0.0027019,0.0634659
id08435,0.1207009,0.8405614,0.0387376
id23681,0.1110131,0.0115735,0.8774134
id00571,0.8417536,0.0007493,0.1574971
id16280,0.0000000,0.0000000,1.0000000
id15022,0.4693512,0.0025832,0.5280655
id08040,0.0001497,0.1284984,0.8713519
id18087,0.9270198,0.0338771,0.0391031
id11280,0.9968959,0.0031041,0.0000000
id21543,0.5913586,0.0862283,0.3224131
id00245,0.9125263,0.0000000,0.0874737
id13745,0.0000000,0.0000000,1.0000000
id15734,0.9404645,0.0582633,0.0012722
id22572,0.0020414,0.9936042,0.0043544
id12741,0.0074704,0.0000000,0.9925296
id16477,0.8470455,0.1528814,0.0000731
id26261,0.0000000,0.0000000,1.0000000
id15867,0.8710743,0.0038625,0.1250632
id10479,0.9964793,0.0001312,0.0033895
id17736,0.0008848,0.0000000,0.9991151
id17768,0.0003446,0.0100014,0.9896540
id14172,0.7661504,0.0475986,0.1862511
id01972,0.0028060,0.0002316,0.9969623
id10962,0.9988126,0.0010260,0.0001614
id16692,0.8692202,0.0321861,0.0985937
id25471,0.0000000,1.0000000,0.0000000
id05603,0.0001056,0.9998529,0.0000415
id15340,0.7251296,0.1108774,0.1639930
id22971,0.9921535,0.0029635,0.0048830
id06765,0.0297754,0.7985798,0.1716448
id19864,0.7491712,0.0401612,0.2106676
id15834,0.1197530,0.8617545,0.0184926
id17395,0.0033124,0.0013367,0.9953509
id02585,0.0097529,0.9701765,0.0200705
id13154,0.9998594,0.0000010,0.0001396
id12972,0.4222624,0.1410859,0.4366516
id11103,0.8056801,0.0434830,0.1508370
id26062,0.0394108,0.5934887,0.3671005
id07339,0.6445287,0.1691492,0.1863221
id06096,1.0000000,0.0000000,0.0000000
id22945,0.6885792,0.2722117,0.0392091
id10058,0.5174974,0.1954356,0.2870670
id06435,1.0000000,0.0000000,0.0000000
id12636,0.0739709,0.0031251,0.9229040
id25423,0.0000000,0.0000000,1.0000000
id12990,0.0058483,0.0342264,0.9599253
id24106,0.0005527,0.4275107,0.5719366
id14481,0.0000269,0.9999695,0.0000036
id03617,0.0457508,0.0012542,0.9529949
id26055,0.9679424,0.0029497,0.0291079
id23712,0.8420092,0.0041525,0.1538383
id19441,0.0257961,0.9705766,0.0036273
id17042,0.7785504,0.0002053,0.2212443
id09018,0.0012681,0.9987319,0.0000000
id08879,0.0000000,1.0000000,0.0000000
id10841,0.0000433,0.9992866,0.0006702
id04776,0.0125506,0.9874266,0.0000228
id26526,0.0000002,0.0000059,0.9999939
id14181,0.0006971,0.9991465,0.0001564
id18396,0.8989830,0.0889297,0.0120873
id05585,0.0557328,0.9205977,0.0236694
id11546,0.0040060,0.1228131,0.8731809
id08027,0.0000474,0.9998754,0.0000772
id00659,0.0320328,0.0001351,0.9678321
id10937,0.0139166,0.8600569,0.1260265
id01898,0.3040244,0.4404807,0.2554949
id23695,0.0020856,0.0000051,0.9979094
id07856,0.0037820,0.9920216,0.0041965
id25233,0.9239444,0.0013630,0.0746925
id24052,0.0242430,0.1109506,0.8648064
id01698,0.0315379,0.8176013,0.1508608
id01356,0.0000115,0.9999885,0.0000000
id10430,0.0805225,0.9015132,0.0179643
id04778,0.0001536,0.0000104,0.9998361
id24707,0.0003167,0.9988544,0.0008289
id04539,0.2039012,0.0003930,0.7957058
id20011,0.6741848,0.0642646,0.2615506
id09950,0.0027082,0.9972918,0.0000000
id14397,0.6868020,0.1330022,0.1801958
id04457,0.0000006,0.9999989,0.0000005
id19469,0.2598053,0.6449945,0.0952001
id24230,0.0734258,0.0209481,0.9056261
id16719,0.9990341,0.0009622,0.0000037
id20183,0.0000270,0.9999665,0.0000065
id24531,0.0000849,0.0000000,0.9999151
id04934,0.8956737,0.0068392,0.0974871
id17230,0.0007142,0.0000219,0.9992639
id07561,0.8039657,0.0740051,0.1220292
id12282,0.0000004,0.9999996,0.0000000
id14992,0.8287285,0.1093445,0.0619270
id02934,0.5198370,0.1046790,0.3754841
id00189,0.9999975,0.0000024,0.0000001
id27941,0.0001836,0.9997313,0.0000851
id14642,0.0003718,0.9980247,0.0016035
id23445,0.9700133,0.0152257,0.0147610
id21603,0.0255934,0.0010965,0.9733102
id21046,0.0000018,0.9999589,0.0000393
id02264,0.1309159,0.7928429,0.0762412
id00409,0.9935979,0.0047213,0.0016807
id00351,0.7502307,0.0393264,0.2104430
id14362,0.0000000,0.9999999,0.0000001
id20757,0.5108772,0.2131749,0.2759479
id22764,0.9044681,0.0237049,0.0718270
id19264,0.0030993,0.0047858,0.9921149
id04506,0.9855007,0.0021133,0.0123860
id18505,0.8879959,0.0990308,0.0129733
id27354,0.0054762,0.0444909,0.9500329
id22410,0.9877534,0.0085989,0.0036477
id14241,0.0000095,0.9999905,0.0000000
id18785,0.4211260,0.4918445,0.0870295
id16649,0.9519156,0.0443310,0.0037534
id16386,0.0000000,1.0000000,0.0000000
id09051,0.0095117,0.0000100,0.9904783
id22296,0.9853648,0.0145281,0.0001071
id08584,0.4884002,0.4740103,0.0375894
id22219,0.0001798,0.0000006,0.9998196
id18790,0.0000290,0.9999223,0.0000487
id10922,0.0006283,0.0859719,0.9133998
id15002,0.9913268,0.0040904,0.0045827
id24862,0.0000821,0.9998745,0.0000434
id25845,0.9769349,0.0128468,0.0102183
id17586,0.0001533,0.9998414,0.0000053
id09390,0.0000000,0.0000000,1.0000000
id20069,0.9798515,0.0147424,0.0054061
id05953,0.0004661,0.9993981,0.0001359
id15583,0.0000100,0.9999900,0.0000000
id03482,0.0319691,0.0001904,0.9678405
id06243,0.2120007,0.4746615,0.3133378
id01116,0.0002035,0.0009937,0.9988027
id17530,0.0001012,0.9933063,0.0065925
id07552,0.0008473,0.0000000,0.9991526
id03131,0.0044628,0.9944866,0.0010506
id23142,0.0002684,0.0009391,0.9987925
id05540,0.9542874,0.0452731,0.0004395
id06292,0.9367254,0.0226434,0.0406312
id26506,0.1820002,0.0045158,0.8134840
id19068,0.0067581,0.0001845,0.9930574
id21782,0.2442379,0.0048172,0.7509449
id24563,0.0017412,0.9980647,0.0001941
id21986,0.1105812,0.5820588,0.3073600
id04967,0.0693932,0.0125286,0.9180782
id11760,0.2593090,0.3163852,0.4243058
id02483,0.9976116,0.0008513,0.0015371
id15791,0.0000180,0.0000012,0.9999808
id14256,0.0005453,0.0000024,0.9994523
id18328,0.9934588,0.0028504,0.0036908
id06213,0.0039285,0.9781655,0.0179060
id00772,0.9102604,0.0895949,0.0001446
id01113,0.9875992,0.0006153,0.0117855
id03972,0.9998500,0.0001391,0.0000110
id25386,0.1626390,0.1305854,0.7067756
id09156,0.9743163,0.0000635,0.0256202
id22624,0.5579786,0.3799008,0.0621207
id17789,0.0000006,0.9999799,0.0000195
id09039,0.0007343,0.9972936,0.0019722
id20538,0.0738664,0.0005117,0.9256219
id05501,0.0008832,0.0000000,0.9991168
id27641,0.3307943,0.0106650,0.6585407
id05965,0.0860999,0.0038864,0.9100137
id23431,0.8340627,0.1446826,0.0212547
id13075,0.0198718,0.0020984,0.9780297
id26190,0.1449225,0.0005665,0.8545110
id12196,0.9957212,0.0000148,0.0042640
id21318,0.0000033,0.9999959,0.0000008
id11277,0.8149807,0.0853620,0.0996573
id07193,0.9982112,0.0012284,0.0005604
id17105,0.0007020,0.0035120,0.9957861
id18263,0.9975915,0.0019486,0.0004600
id22875,0.2270881,0.0991781,0.6737339
id07157,0.0000126,0.0000000,0.9999874
id15051,0.0014639,0.0000000,0.9985361
id08871,0.2362794,0.2738925,0.4898281
id17036,0.0000056,0.0000014,0.9999930
id02783,0.0008012,0.0882071,0.9109917
id26418,0.8250401,0.0000026,0.1749573
id15748,0.7687133,0.1865154,0.0447714
id00820,0.6744205,0.2934913,0.0320882
id27695,0.0189670,0.9499979,0.0310351
id27286,0.9564289,0.0118251,0.0317460
id11680,0.0000360,0.0000128,0.9999512
id01070,0.0542243,0.0377250,0.9080507
id18486,0.0046588,0.0126996,0.9826415
id12389,0.0000610,0.9999335,0.0000055
id12544,0.0081437,0.9838069,0.0080494
id04692,0.4387116,0.0159188,0.5453696
id17342,0.9818881,0.0000078,0.0181041
id09640,0.0160073,0.0024315,0.9815612
id24300,0.0059726,0.0004083,0.9936191
id13725,0.8916043,0.0564961,0.0518996
id22633,0.5814683,0.2825044,0.1360273
id16653,0.7999629,0.1539354,0.0461017
id00184,0.9980387,0.0000933,0.0018679
id23872,0.9997758,0.0000584,0.0001658
id05095,0.7610264,0.0158994,0.2230742
id05757,0.0897954,0.3085481,0.6016565
id26883,0.9468324,0.0370338,0.0161338
id01868,0.9629295,0.0019227,0.0351478
id13053,0.0003299,0.0000012,0.9996689
id24443,0.0437220,0.0000925,0.9561855
id12795,0.0255945,0.9667405,0.0076650
id05298,0.0000023,0.0000000,0.9999977
id07560,0.0065833,0.0000083,0.9934084
id10281,0.0143032,0.0000012,0.9856956
id07254,0.5902806,0.0000009,0.4097185
id00837,0.0052896,0.7247669,0.2699435
id04534,0.0217322,0.7741360,0.2041318
id16716,0.4268277,0.0384676,0.5347047
id04057,0.5230877,0.0573428,0.4195694
id14988,0.5352259,0.0049562,0.4598179
id05353,0.0237172,0.0690441,0.9072386
id21250,0.9812492,0.0136794,0.0050714
id25963,0.0002876,0.9994958,0.0002165
id10370,0.0009736,0.0004346,0.9985918
id26934,0.7954460,0.0354925,0.1690615
id07649,0.1487179,0.0818222,0.7694599
id21169,0.9785218,0.0001708,0.0213073
id25824,0.9998909,0.0000013,0.0001078
id01154,0.5231275,0.1027697,0.3741028
id02523,0.3973346,0.0250675,0.5775979
id07677,0.9944736,0.0034266,0.0020998
id24447,0.0011824,0.0000000,0.9988176
id23036,0.0039890,0.0000001,0.9960110
id05424,0.9953513,0.0034969,0.0011519
id18807,0.0474013,0.0133079,0.9392908
id05894,0.0000079,0.9243592,0.0756329
id08494,0.3406587,0.5526923,0.1066490
id17181,0.4531901,0.1054970,0.4413128
id24037,0.0001740,0.9994835,0.0003425
id22495,0.3236509,0.2144439,0.4619052
id21717,0.5832549,0.3325644,0.0841807
id00477,0.2170734,0.6535138,0.1294128
id03167,0.0051274,0.0043727,0.9904999
id08783,0.1831675,0.0008244,0.8160081
id11954,0.9999966,0.0000000,0.0000034
id03029,0.9976170,0.0004239,0.0019590
id16359,0.3908421,0.1295390,0.4796189
id02984,0.5470531,0.3529021,0.1000448
id24559,0.9744172,0.0143640,0.0112188
id26880,0.0000024,0.0000056,0.9999920
id00656,0.0312980,0.0000116,0.9686905
id07825,0.0000084,0.9999915,0.0000000
id16525,0.0166245,0.9582271,0.0251483
id08849,0.3610117,0.2614799,0.3775084
id09260,0.0000502,0.9999498,0.0000000
id22233,0.9998412,0.0001579,0.0000009
id12191,0.0000000,0.0000001,0.9999999
id15505,0.0000947,0.9999052,0.0000001
id15882,0.7858063,0.0764421,0.1377516
id10569,0.0914474,0.0006103,0.9079423
id26059,0.8484410,0.1515584,0.0000005
id13055,0.0087318,0.0006771,0.9905911
id05388,0.9990642,0.0009319,0.0000039
id25199,0.2151327,0.7605158,0.0243515
id11813,0.1896776,0.0037214,0.8066010
id14866,0.4928926,0.0934233,0.4136841
id22247,0.0246176,0.0006063,0.9747761
id08196,0.4418740,0.4790207,0.0791053
id27246,0.0598161,0.9379227,0.0022611
id21926,0.0000233,0.0001186,0.9998580
id01930,0.1514090,0.0916704,0.7569205
id26406,0.5991849,0.2412915,0.1595236
id07760,0.0006572,0.9988560,0.0004868
id24815,0.0915087,0.0806526,0.8278387
id22063,0.9915133,0.0016127,0.0068741
id21513,0.0024706,0.9449311,0.0525983
id04006,0.9994187,0.0004321,0.0001492
id06177,0.6959699,0.2988336,0.0051966
id24010,0.9776885,0.0031965,0.0191150
id16402,0.0000000,0.0000000,1.0000000
id23894,0.9670748,0.0323951,0.0005301
id18867,0.9417705,0.0219230,0.0363065
id01691,0.0001027,0.9998712,0.0000261
id11818,0.8343619,0.1321949,0.0334432
id18481,0.2717755,0.4816315,0.2465930
id20137,0.9969093,0.0003051,0.0027857
id14630,0.0033264,0.0102773,0.9863962
id03058,0.9162974,0.0640235,0.0196791
id27857,0.0452639,0.9186408,0.0360953
id19345,0.0150395,0.7155489,0.2694115
id12726,0.0891247,0.0384842,0.8723911
id06015,0.0046346,0.1243510,0.8710145
id26548,0.0831697,0.0187282,0.8981021
id20284,0.0003896,0.0000110,0.9995994
id17912,0.7954373,0.0073332,0.1972295
id10287,0.4534113,0.0050765,0.5415122
id03604,0.0001679,0.9997719,0.0000601
id07423,0.5848765,0.0843402,0.3307833
id01484,0.0009449,0.9990204,0.0000347
id16904,0.9999993,0.0000000,0.0000007
id13187,0.0000000,0.0000000,1.0000000
id08507,0.0000000,1.0000000,0.0000000
id09599,0.9653517,0.0337669,0.0008814
id20460,0.0114983,0.9770749,0.0114267
id23743,0.0000664,0.9999282,0.0000055
id13914,0.0002117,0.9990011,0.0007873
id23108,0.7610159,0.1799343,0.0590499
id20111,0.7161217,0.1073553,0.1765230
id00300,0.0000047,0.9718508,0.0281445
id25970,0.3841326,0.1473011,0.4685662
id24588,0.0009015,0.0000000,0.9990985
id04799,0.0261791,0.0180570,0.9557638
id19685,0.1723728,0.0837947,0.7438324
id00628,0.0121108,0.0003078,0.9875814
id10632,0.6250827,0.0045918,0.3703256
id24894,0.0003046,0.9994771,0.0002183
id06843,0.0799774,0.9198932,0.0001294
id16211,0.8934883,0.0872696,0.0192421
id10730,0.0583664,0.9416319,0.0000017
id06399,0.0784931,0.9214028,0.0001041
id25138,0.9999956,0.0000020,0.0000024
id04372,0.2209805,0.0984340,0.6805855
id01057,0.0501480,0.0002236,0.9496285
id07505,0.8367205,0.1375993,0.0256802
id17331,0.9999972,0.0000027,0.0000001
id11306,0.2195477,0.4067776,0.3736747
id07490,0.0000000,1.0000000,0.0000000
id00721,0.0000070,0.1282841,0.8717089
id07538,0.7596564,0.0074487,0.2328950
id11289,0.1805184,0.0031927,0.8162889
id25207,0.9999850,0.0000149,0.0000001
id03831,0.9999938,0.0000040,0.0000022
id05371,0.9663373,0.0275251,0.0061376
id07405,0.0110963,0.9888724,0.0000313
id25960,0.0000012,0.9999948,0.0000040
id18497,0.0416756,0.0006032,0.9577212
id24478,0.9999928,0.0000038,0.0000034
id12431,0.0007371,0.9992628,0.0000001
id24080,0.0017615,0.0016251,0.9966134
id11862,0.0096249,0.0000005,0.9903746
id04798,0.9921597,0.0027361,0.0051043
id22638,0.0000387,0.9999512,0.0000101
id16105,0.0709408,0.5003970,0.4286621
id05863,0.1080598,0.0019545,0.8899858
id11466,0.9999954,0.0000001,0.0000045
id06091,0.4345588,0.0224927,0.5429485
id04214,0.0000003,0.9999956,0.0000041
id21197,0.9953865,0.0035671,0.0010464
id06479,0.7156625,0.0001494,0.2841881
id21801,0.9990804,0.0000167,0.0009029
id00540,0.9998454,0.0001540,0.0000005
id07102,0.9914962,0.0005908,0.0079130
id12012,0.0002502,0.0000115,0.9997384
id17850,0.3148370,0.0010604,0.6841026
id12708,0.4899421,0.0084541,0.5016037
id09277,0.2271728,0.0067302,0.7660970
id11482,0.0583660,0.7941206,0.1475135
id15327,0.9669307,0.0325808,0.0004885
id17561,0.0001574,0.9998252,0.0000174
id21966,0.4764276,0.0516980,0.4718744
id05742,1.0000000,0.0000000,0.0000000
id21441,0.9619519,0.0143646,0.0236835
id10819,0.0003631,0.9996345,0.0000024
id00018,0.8191022,0.0735390,0.1073588
id17038,0.9128927,0.0870931,0.0000142
id14680,0.0002740,0.9996289,0.0000971
id17760,0.1369437,0.4286221,0.4344341
id14436,0.6527777,0.3052343,0.0419881
id17180,0.0000000,0.0000000,1.0000000
id19132,0.0133300,0.9569245,0.0297454
id17497,0.0077175,0.9852388,0.0070437
id26284,0.0004255,0.0001232,0.9994513
id04340,0.0000056,0.9999782,0.0000161
id06427,0.0000025,0.9999975,0.0000000
id08340,0.8459797,0.0003084,0.1537119
id07167,0.0006770,0.9989565,0.0003664
id02218,0.5156356,0.0003741,0.4839902
id18406,0.6538064,0.1354244,0.2107692
id22134,0.9275612,0.0086913,0.0637475
id04983,0.0026862,0.0071568,0.9901570
id17767,0.6785780,0.2980911,0.0233309
id15131,0.0000046,0.9999945,0.0000009
id11132,0.9969622,0.0016739,0.0013639
id10054,0.4913216,0.1973317,0.3113467
id03797,0.0003785,0.0020233,0.9975981
id17143,0.8271014,0.0002901,0.1726085
id19078,0.0000711,0.0000009,0.9999280
id04919,0.9999939,0.0000003,0.0000057
id03272,0.0598427,0.0389159,0.9012414
id15047,0.0003187,0.0003454,0.9993359
id23727,0.4034935,0.2878084,0.3086981
id07221,0.9982219,0.0017023,0.0000758
id13974,0.0000466,0.9999382,0.0000152
id24050,0.8134249,0.0946103,0.0919649
id18119,0.9898192,0.0000076,0.0101732
id05205,0.5417872,0.3053405,0.1528724
id05233,0.8935724,0.0932063,0.0132213
id23556,0.5805228,0.0053123,0.4141649
id06323,0.9620303,0.0221968,0.0157729
id27903,0.0000130,0.0000283,0.9999587
id15164,0.9177936,0.0429689,0.0392374
id14714,0.0000146,0.9987577,0.0012277
id11585,0.0000000,0.9999999,0.0000000
id09119,0.9515578,0.0144881,0.0339541
id03135,0.8916017,0.0508954,0.0575029
id23385,0.7675134,0.0308126,0.2016740
id18219,0.3665269,0.3135928,0.3198803
id17596,0.0432272,0.9567728,0.0000000
id12235,0.1658253,0.0160563,0.8181184
id15394,0.9945402,0.0051325,0.0003274
id07727,0.9948951,0.0012309,0.0038740
id02748,0.9873820,0.0109719,0.0016461
id14913,0.0002447,0.0000339,0.9997213
id05257,0.9133740,0.0003678,0.0862582
id23759,0.0015481,0.0033360,0.9951159
id08726,0.8428789,0.1570900,0.0000311
id24493,0.9974665,0.0016547,0.0008788
id19945,0.8060209,0.0426055,0.1513735
id27893,0.9868426,0.0000046,0.0131528
id04975,0.0880843,0.0080732,0.9038425
id14722,0.9798328,0.0164330,0.0037342
id10320,0.0011450,0.9882250,0.0106300
id09619,0.0000004,0.9998970,0.0001027
id07480,0.2347264,0.0656697,0.6996039
id00342,0.0084492,0.9841429,0.0074080
id08611,0.9927874,0.0004270,0.0067855
id24284,0.0211228,0.0000491,0.9788281
id20491,0.2671065,0.0924325,0.6404609
id18337,0.0055527,0.0003590,0.9940883
id04781,0.9040194,0.0004614,0.0955192
id11067,0.9987663,0.0003094,0.0009242
id19402,0.9969600,0.0027028,0.0003372
id20009,0.0011235,0.0001142,0.9987622
id08535,0.0003009,0.0000199,0.9996792
id07495,0.0207223,0.0000016,0.9792761
id06262,0.0010647,0.0002000,0.9987353
id10898,0.0963168,0.0876725,0.8160107
id17778,0.0661032,0.5874819,0.3464149
id07210,0.5696438,0.4010038,0.0293524
id04367,0.0047105,0.9935521,0.0017374
id27713,0.1375281,0.0000573,0.8624146
id15428,0.1069553,0.8596895,0.0333553
id25427,0.3832055,0.3447851,0.2720095
id09789,0.0462314,0.0014560,0.9523126
id07658,0.9994081,0.0001800,0.0004119
id25453,0.0238694,0.3628004,0.6133302
id24495,0.9959160,0.0003254,0.0037586
id03270,0.0479918,0.9182123,0.0337959
id11879,0.4833958,0.4654796,0.0511246
id24356,0.1825225,0.0278896,0.7895879
id22256,0.0014651,0.0030088,0.9955262
id06050,0.0012540,0.9985659,0.0001801
id09555,0.7369446,0.0000221,0.2630333
id23772,0.0000088,0.9999836,0.0000076
id21930,0.0006311,0.0217586,0.9776103
id00823,0.0000001,0.9999037,0.0000962
id23666,0.0006294,0.9992566,0.0001140
id08118,0.0000042,0.0025696,0.9974261
id21388,0.0001764,0.5061638,0.4936597
id23312,0.3786926,0.0042647,0.6170428
id08545,0.0151408,0.0199423,0.9649168
id20351,0.4241497,0.1547468,0.4211035
id13536,0.5225485,0.0626704,0.4147811
id27742,0.0001007,0.9998979,0.0000014
id13343,0.0016533,0.0000045,0.9983422
id11987,0.0002572,0.9978858,0.0018570
id08921,0.1675952,0.0230970,0.8093078
id09972,0.9908397,0.0091593,0.0000010
id26173,0.9999999,0.0000000,0.0000001
id07917,0.1550504,0.5421333,0.3028163
id01383,0.8631889,0.0639394,0.0728717
id26699,0.7152370,0.2756479,0.0091151
id11058,0.1577360,0.0011095,0.8411545
id20425,0.0000061,0.9999889,0.0000050
id20238,0.0001576,0.9987482,0.0010942
id21348,0.3655053,0.5297499,0.1047448
id09552,0.4197711,0.1568502,0.4233788
id25075,0.6027925,0.2739039,0.1233036
id17749,0.0294187,0.0005621,0.9700191
id18910,0.0778795,0.0025174,0.9196030
id13534,0.0001409,0.9998577,0.0000014
id22205,0.0014921,0.9946257,0.0038821
id23896,0.9939738,0.0000415,0.0059847
id23616,0.2355432,0.0255801,0.7388767
id03537,0.5732675,0.4093424,0.0173901
id18147,0.3869631,0.6125772,0.0004598
id25408,1.0000000,0.0000000,0.0000000
id09997,0.4804503,0.0533228,0.4662269
id23357,0.0001906,0.0000026,0.9998068
id21880,0.6217925,0.0329822,0.3452254
id21633,0.0007990,0.9989666,0.0002344
id15976,0.0038426,0.1913794,0.8047780
id20266,0.0000928,0.0000006,0.9999066
id26726,0.6709876,0.2951988,0.0338137
id02958,0.5252087,0.1837297,0.2910616
id25211,0.6485395,0.0044461,0.3470144
id24314,1.0000000,0.0000000,0.0000000
id21475,0.1853767,0.0056348,0.8089885
id22733,0.0204238,0.9641962,0.0153800
id14297,0.0000000,1.0000000,0.0000000
id27627,0.0148185,0.9848408,0.0003408
id03580,0.0011818,0.9988181,0.0000001
id08858,0.0004556,0.0081411,0.9914032
id22512,0.0000010,0.9999965,0.0000025
id05634,0.6068816,0.1019705,0.2911479
id00105,0.0038342,0.0000121,0.9961537
id26635,0.9999209,0.0000602,0.0000189
id19324,0.0004073,0.0000001,0.9995927
id00210,0.5225816,0.4221734,0.0552450
id06809,0.6098213,0.0066910,0.3834877
id04074,0.0000000,0.9999199,0.0000800
id27010,0.1436130,0.0650749,0.7913121
id00699,0.3074268,0.3182610,0.3743122
id18549,0.0993470,0.0079480,0.8927050
id14089,0.9712220,0.0272797,0.0014983
id19792,0.0000043,0.9999942,0.0000015
id19935,0.0000008,0.0000003,0.9999990
id22960,0.0000002,0.0000006,0.9999992
id02471,0.0000002,0.0000000,0.9999998
id07896,0.0015885,0.0029126,0.9954989
id20033,0.9983477,0.0011413,0.0005110
id15018,0.9993300,0.0006131,0.0000569
id19528,0.9493516,0.0175265,0.0331219
id21621,0.2165743,0.0072015,0.7762242
id14328,0.0035193,0.9719165,0.0245642
id19524,0.9999832,0.0000061,0.0000107
id00219,1.0000000,0.0000000,0.0000000
id23229,0.3213528,0.0000078,0.6786395
id14357,0.8574571,0.1085892,0.0339537
id21829,0.0033650,0.0056929,0.9909421
id02137,0.7308285,0.1891721,0.0799994
